id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri
1316,flagged,rule,פיצריית המושבה,"עוצם, Israel",31.6366498,34.7025584,ChIJt7hASfORAhUR9TlKK7XIxk0,פיצריית המושבה,"Otzem, Israel",31.635346100000003,34.705666,1.000,328,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,053-853-9650,5,6,,yes,places/ChIJt7hASfORAhUR9TlKK7XIxk0/photos/AaVGc3mPhVFbwIpUZMoi35nJjSowJrHASCiG-XeKKX-b6yYczA89H-FEcImiqzJvGc6m3qLgzO7NOx2oDnt5pa_QpdvdmwTtPXQIJcZQMEqSqNl5uU84wT-X3cPMn-7zeh9DkHjbLxy7pVIAOWWyeqpmFU2na_htyJxvpIq18pzaYQWoDiohvLsZ0khWsLgXtwMweOvZkf2KjghBgwImFK4sU0MUb-tHaCJSkfb9lhhFsystliVGtmyR4C2qSM4OiF4oN0Ma6JfNvrP3XRBWCqT8W8wrlGzimcQMyq4LIVZCsigJG2NnkEfZHYU-Nc0GTf7DxWTjr4sAk1Uoktrpx-hO6yRBvZbbPnOalO5v8rtn3qjTkwWoUO-QQh4ec8aW-waALrpG901SPxdVKCWqdLe5lFVgsxYbP4nQ1v8FhGR3372JKQ,אלנתן בן דוד,,,,https://maps.google.com/?cid=5604387466750081525&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1317,verified,llm,כיכר הטעמים,"וינגייט 2, באר שבע, Israel",31.2557639,34.8026345,ChIJ4V_k0lZmAhURSUZfXkb3ycE,כיכר הטעמים,"Wingate St 2, Be'er Sheva, Israel",31.256656999999997,34.8104676,1.000,751,OPERATIONAL,food,restaurant,restaurant;point_of_interest;food;establishment,,5,1,,no,,,yes,0.95,"Identical unique name (כיכר הטעמים), same street (Wingate/וינגייט) and house number (2), same city (Be'er Sheva/באר שבע). Distance of 751m likely due to geocoding variance on same address. Name is distinctive and not generic.",https://maps.google.com/?cid=13963964001242007113&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1319,uncertain,llm-uncertain,cofix,"ככר פז 62, קריית גת, Israel",31.6070652,34.7698531,ChIJgTFEO2KRAhURejOnLleZbLg,COFIX,"Mish'ol Paz 101, Kiryat Gat, Israel",31.6085319,34.772291599999996,1.000,283,OPERATIONAL,food,cafe,cafe;food;point_of_interest;establishment,,4.2,121,Monday: 7:00 AM – 8:30 PM | Tuesday: 7:00 AM – 8:30 PM | Wednesday: 7:00 AM – 8:30 PM | Thursday: 7:00 AM – 8:30 PM | Friday: 7:00 AM – 2:00 PM | Saturday: Closed | Sunday: 7:00 AM – 8:30 PM,yes,places/ChIJgTFEO2KRAhURejOnLleZbLg/photos/AaVGc3mDhmOocs71VD934WYrdIG-JHX7zKFUkRz4h347Y-SIBkC69BUGxaugHvebkhjqqPNnR75Q1OKx_rACAKfQbDncdi6B1wdQd2CpfQbTMEp2q4xxaRdAQsvLPu6X5tfV0N-Sh2gEDJkKmeMkhQJrZRSgBBpEwYw7S6WbfkyJtfOekdIxij9H_EbAn6vpweiuotFHmBdOOUjycI32aSSFHqmmYEzK5w1jQF4CpQw9Hl6P7WEOgDjMhWdR76rC2uxiNQNjYVOJOQJXrCK955-R6maiqDqKdBYn9gNOytStvgPgUfFwkxR8X1NxmvqjP-faYyqdsoACq49SZDlp4KffN8iI_Ddymmmq9QHnnuXF3Cf6T5LOMzoNbgJUm6EJ0ru9wfsk43ezPU9G0tMs-FVChR8zvhdr1rVx2naOSinzSwosYA,Avi Avizmil,uncertain,0.45,"Chain store with name match and same city (Kiryat Gat), but street names differ significantly ('ככר פז' vs 'Mish'ol Paz') and house numbers are quite different (62 vs 101). Distance of 283m is substantial. While both may be COFIX locations, cannot confirm they are the SAME physical business without matching street+house number for a chain.",https://maps.google.com/?cid=13289165200187405178&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1320,verified,regular,המגש החם,"יהושע ייבין 2, באר שבע, Israel",31.236563,34.765277,ChIJXxXyivhlAhURkaHUcoD8KD4,המגש החם,"Yehoshua Yevin St 2, Be'er Sheva, Israel",31.236290000000004,34.765895799999996,1.000,66,OPERATIONAL,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,08-643-0816,4.5,104,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: Closed | Saturday: 7:00 – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJXxXyivhlAhURkaHUcoD8KD4/photos/AaVGc3ncQ_HivJTcSt8xwVp_ApdbySxMeXqmKnwIGzSQH-__-aK-zOAXAcMw4Wretdow0_hzKcm0SIQO3PckXHSaQHAoLW7dqaD3uuddkP7hfFdZz_DumkYeQCLZk4n2X1UPZxr_Qw8UCrt_3N_TIQ3q2I-v8gIZiJYMpvT0hp6_EnDsBOx-2HNvAseRggQ2_6Oqt6DW_t6XNSsqflkB207G0M6wZvdUEyDUby_62JO5yoA1QGKqlq3PgGjy17WBMCQaXd2oOLLjIW1MRNn7DTkWk7d1ClURWn3SR205-l2jYBBZPK1YyCWxK6ocuemaUW925dQLthE5pWvj9-neJYP5D9_76zwBfuKNEXbwEFUs2iLRqd1YCbe0lxAQFJjIiTF9V_L4doe5fi7IVxvcE7LvIgqM1kiUSpm6EsfzCwd7RzfK9PJC6G2ebw3y7_h-6DSk,המגש החם,,,,https://maps.google.com/?cid=4479107458032509329&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1321,verified,regular,הבורקס של פארוק,"אשקלון, Israel",31.6653191,34.565044,ChIJo5Uebu2dAhURy9nVFkB-js0,בורקס בבאלך,"Ha-Gvura St 1, Ashkelon, Israel",31.665334,34.5633024,0.600,165,OPERATIONAL,food,buffet_restaurant,buffet_restaurant;coffee_stand;bakery;food_store;store;restaurant;point_of_interest;food;establishment,055-255-0600,4.2,45,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:30 PM | Friday: Closed | Saturday: 6:00 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJo5Uebu2dAhURy9nVFkB-js0/photos/AaVGc3k5L0KXEtfDnpJFivPLDVVNmWF6ceU5BshWMs25NUzqeALCRzGaVfH9EzjBFcQmSWhwphC3xmDi8JOXt3MDMow1jjA2cCjg_JKzxCN_f_5NhnoSwUGF-B_NwXZHZ4fCB6tVAxJi8inud5V7JFjzyDAKw6LdZwX-i6JAAFtF8yn4dN1bsaNtw0mGWlXf19V6cfnZETAkga1GinUYcw7IeahpZHBd2WDfn7K1yPLJEv_CT484J34XCiLSWsIVduaPOyk_kx-DkpDMywPQt_E_Qlw6sCKbBdZQ1UxVvCl0tJjipGSTsQyYhePwxsPbEekbAhdRV67swDZPnogvI4fe-ygQ91_Oez3Hedf14HyAPYxI42RvQQH3ZF2JOj4CSi_lGDYOBGg6tUaU7vUb3_pxr2cFOGEsfZQgKxYKtAH6yKpLEg,בורקס בבאלך,,,,https://maps.google.com/?cid=14811915038194260427&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1322,no_match,nonfood-reject,מנגה בר,"שד' יצחק רגר 85, מרכז רפואי אוניברסיטאי סורוקה, באר שבע, Israel",31.2457442,34.7925181,ChIJ1QFrTlxmAhUR_MISDkW2kZ8,Soroka Medical Center,"Yitzhack I. Rager Blvd 151, Be'er Sheva, Israel",31.257983899999996,34.8002945,0.143,1549,OPERATIONAL,nonfood,general_hospital,general_hospital;hospital;health;service;point_of_interest;establishment,08-640-0111,3.3,439,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,yes,places/ChIJ1QFrTlxmAhUR_MISDkW2kZ8/photos/AaVGc3nM0QgOBD79OAwsEtKIZQuMbgSQTpnktTQnmXa3jwCLVAG12Hn_iSIcrFVMRXigYGgoDPIB9EXSX2n3stqgs_8ZxTkgBIf3AZZ5gwPJ6hRAY0qqsKJFPe4NZ4mC1yh_VqXK4wBzJGF-f-Q752uFvNu_YczY0JnDNGPFnClj6vN1vA28ReqVbrzaFOIiehh_EF34BTQXPOmpb93GLWCGvN4-IBwcAmLmpSyXUkfKmeqZiCCzjIqi0bijtJ8HNygoMFSl5snmK5J2v9oUbYijo6EsW7UionR8m5Euo3CfoBnYccKRRapHTLxJ7qSxusCsoZPNmP7hdKTDYsf1hjAdXYt0jiP2SFfpF_p3nFIad8-ckrrqGED6xPcSH-i9zxC_wWXLOP2FS21yXcAw_7Wl0te2I2cA_Ei-JXw_uRbQC-oFHQ,המרכז הרפואי האוניברסיטאי סורוקה,,,,https://maps.google.com/?cid=11498171731358696188&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1323,uncertain,llm-uncertain,ארומה,"שד' יצחק רגר, אוניברסיטת בן-גוריון בנגב, באר שבע, Israel",31.2621126,34.800986,ChIJP_8vsK9nAhUR10TMZcAhDfA,ארומה Aroma,"Yitzhack I. Rager Blvd 57, Be'er Sheva, Israel",31.254697399999998,34.798327199999996,1.000,862,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-689-7095,4.2,204,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 1:00 PM | Saturday: Closed | Sunday: 7:30 AM – 8:00 PM,yes,places/ChIJP_8vsK9nAhUR10TMZcAhDfA/photos/AaVGc3ml2tMIF-_PVsoVyUax1YB8q0BfI4-Sl-XL_tNo3FfztdFJpNX60i0NW0L70VnF-nHizGQ3wmDjlmCmrl9qN5fMD_RUmya4hBRChZrVabWMTfa8g2GEML0wLIxDKHeLCx7AEgrTAyhhPYphW0eM_80Ghk4iePrxZgyuCOOwFuyz4ET23L8z90WcUTCOmYmiSaDnDjpfoUEYoDuykqpTb3Q4N_an9Axe2MD31kj34iWoG_UGI4qniFgsSB-KQzGwSHt6TXZvyyx8De5ALYjfMoCEQKkVDiNlUyAmDNUUj6AU8_MI4MF4DL1zTYXs4NEEuOOs0_XdE5WsHTIW1yXNnx6MLQlvPtdAASiJ957G3yN9Iy1AUsO_T9pky6R6IBowHtGKGKKDeStKorRnzkJXXLzyDhBDi6OEa1tqjYiP4unPig,ארומה Aroma,uncertain,0.6,"Chain name 'Aroma' with matching street (Yitzhack Rager Blvd) and city (Be'er Sheva), but 862m distance is significant and house numbers differ (no number in A vs 57 in B). For a chain, street+number should clearly match. The location context (Ben-Gurion University) in A suggests a campus location, while B's specific address may be elsewhere on the boulevard.",https://maps.google.com/?cid=17297518854025266391&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1324,uncertain,llm-uncertain,סומבררו,"בורנשטיין 801, ירוחם, Israel",30.9852701,34.9352697,ChIJ5_ueySE_AhURoOZIBsES4dc,סומבררו,"Tsvi Bornstein St 658, Yeruham, Israel",30.9867423,34.932364899999996,1.000,322,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-658-7768,3.4,138,Monday: 8:00 AM – 3:00 AM | Tuesday: 8:00 AM – 3:00 AM | Wednesday: 8:00 AM – 3:00 AM | Thursday: 8:00 AM – 3:00 AM | Friday: 8:00 AM – 3:00 AM | Saturday: 6:30 PM – 12:30 AM | Sunday: 8:00 AM – 3:00 AM,yes,places/ChIJ5_ueySE_AhURoOZIBsES4dc/photos/AaVGc3mONcIhSEiy9kuEUSFKDVmiIfXyeV4n9m0xICKbWe9NPTy9WigkYKyAzpX2aw6HBu53vZ-zBYDeJcT4uTrDd5IWgOaRaPGdJm0KvPXP83pUhog0RaDYZZdhL4pSwhZZnFi7gkq6pNLs1gZOTNuxlCYSfXrJhP_w_HphznFvz9HhjSp0GiD7fh5eWQfYohrVCeY2ix4UTo8DMI2ahkZfvEAPU-E2HShUBR0CYN2BJDoAguXhj2X_cmrYTgryxSclB8BVtxYhJstiKOH53jFT7xaNicwoIkj9SLrEHrZxfnWctb2SVnITQAg865QUD8G-0jHqlCshuyYChEjpopR3AGu7xEiM8msZ-RiT_BrQyhhCMNuvmaeeI339m7fIxo8JP4WA61nk6071V5l86At6EAM2NBErZn1Z5iH2F00YaGc,Yaniv Berman,yes,0.85,"Matching unique name 'סומבררו' (Sombrero), same street (Bornstein/Tsvi Bornstein), same city (Yeruham). House numbers differ (801 vs 658) but this is within acceptable range for address data inaccuracy in our database. Distance of 322m on same street is consistent with coordinate/number errors.",https://maps.google.com/?cid=15555735208157832864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1325,no_match,llm-no,קייטרינג נאני,"אטד 73, באר שבע, Israel",31.2296111,34.7840457,ChIJp7usAW9nAhUR55pFGwoiGCI,קייטרינג חלבי בבאר שבע - פריקאצ'ה,"Ha-Histadrut St 98, Be'er Sheva, 8420849, Israel",31.2412067,34.7905843,0.500,1431,OPERATIONAL,food,catering_service,catering_service;food_delivery;service;food;point_of_interest;establishment,052-444-6771,5,17,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Open 24 hours,yes,places/ChIJp7usAW9nAhUR55pFGwoiGCI/photos/AaVGc3kT9qjejv0KMrPEcklX55G6aZLUB7riNzDkD4H-rc-sA_0uovBBhp9KhkIjfGE26PVWivbTi5Jc3n3juIa1LNEQ3h5JH8AiPMmEVJ-0z0nHPfpI2oLAx1Bd3ysH21_llsPsF-kzajlCbJvYyInLlRWn-xWk7q8rGUy5Z_BMKT_OKO-lFrqn8jgrT3ZGKBJ9nKgSmQFqKc5FdrCTlyvY0MtNS0a9VXMd7f_Z3vE5mFqh-npXOQ3dji-U4Z4JNw9EKTkkIgo1cFQ-Qe__URLRJt9jBE-dWq4ZnDqy61EU1Q0aT8jD1JE6cnmN4SQ9o_jMh9nS4eR7D2tmoo-vOWPH1QLxl-auYqsXrryfvGdFsukS-fFciKLitmfpwVxOPeNcQHVGonCT1WCDvcp5elrXHjmko45jUaZ1aOFXSQyOw6wS6Q,קייטרינג חלבי בבאר שבע - פריקאצ'ה,no,0.95,"Different business names (קייטרינג נאני vs קייטרינג חלבי בבאר שבע - פריקאצ'ה), different streets (אטד vs Ha-Histadrut), different house numbers (73 vs 98), and 1.4km distance. These are clearly two separate catering businesses in Be'er Sheva.",https://maps.google.com/?cid=2456751023533169383&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1326,verified,regular,בורגרים,"בית אשל 21, באר שבע, Israel",31.237959,34.7923962,ChIJ--6JaBdmAhURCeVveed0-o8,Burgerim,"Beit Eshel St 21, Be'er Sheva, Israel",31.2378864,34.7921944,0.833,21,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;fast_food_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,08-648-9994,4.1,393,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: Closed | Saturday: 6:00 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJ--6JaBdmAhURCeVveed0-o8/photos/AaVGc3mjRqyYHPaVtX9XchBTOl6CQ7AMv8UuBJtJ7ow7AFnLYxg0xdevo6T6JBFSwPmzoUQ7cIDiZPVARiNm_LimP7CXQLtx4EuZmiRyBTT3shNkHRlvZPaI5ZK22I7yVtzP5J4ZGvD2y6ke64X9Wp15050vHG8wmuxfheuTkDOfMh5koov7C96vhAXTyEcA_-EcxdRiazf86L40rV7M_HT0h-ZbKIlrK_0Pgw04BbBQ6j3btvPgKVCPKx3iIYWSZD_1RXjCNTh6c2oPfkmSq6-yUQpw6ot0UvjisPqMP_hqOIM4Jd7cl8QbC_Yv9J2yIgUVvMSOhN_pQ8pgGd6FrReVPB0g_Wc1eTUB4wYkpHgfPaCzK14RO60L-Yb8DQNRkM3Odxum-u-VcLeG2I3pRVLUmD_qZfQDcgEAWtcHQK7wozOrM9Rb,חזי קרדוסו,,,,https://maps.google.com/?cid=10374733229125002505&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1327,verified,llm,המקסיקני,"הגדוד העברי 5, אשדוד, Israel",31.7919278,34.6383782,ChIJE2qXylWiAhURsi5DhKnU3qw,מקסיקני באשדוד,"Ha-Gdud ha-Ivri St, Ashdod, Israel",31.7915274,34.638621300000004,0.429,50,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,050-808-6257,3,269,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 12:00 AM | Friday: Closed | Saturday: 7:00 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJE2qXylWiAhURsi5DhKnU3qw/photos/AaVGc3mukgC6O6tr7JByJdPsJ-hW9d_MTfYUbGQGWewyWmnYNp6wRhGZd8SZaL2u53yuznmoTlTpjmsnouQTYzmneVr9QAZsMXhcer_jsMJz1gyvjYEd7l3HUNYxmYM2O-1Y5WW2ln6YoctRqaMBCDYaLOwreyFFh3-OGhZ1k2rQI4ikGLBJXyotsLui0r9RvTWw-Yy-I3l68mE0PLAUtKA2NgvfVkNaZSJY1mFcDLF5fOwsguLsa-mbcxBclOGzEcK5GCV8ECFt4mXOZr9qK5fbmnHO4S6YUdz3YFfJxqfrhj83UXUN-fOwnIxbG9s3UAoG8JGRdregSatmgS3f0y0EwYx0Sn2gxrO-dybSqPGOhWI4Yq_4JlwBKdKQSduwDK7Z_qODtayt8ZC7wzvgBcG5PmqtAGVMHWw3mB3NLMUjLKwavjgq,שמעון מימון,yes,0.95,Unique name 'המקסיקני' (The Mexican) matches 'מקסיקני באשדוד' (Mexican in Ashdod). Same street (הגדוד העברי/Ha-Gdud ha-Ivri) in same city (Ashdod). 50m distance is within reasonable variation for address geocoding. Strong match.,https://maps.google.com/?cid=12456627443886927538&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1328,flagged,rule,שיפודית השף קרית גת,"היסמין 97, קריית גת, Israel",31.6111992,34.7686794,ChIJK_KIHWSRAhUROYipa7hdJho,שיפודית השף קרית גת,"HaYasmin St 97, Kiryat Gat, Israel",31.610637,34.767642099999996,1.000,116,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,,,,,no,,,,,,https://maps.google.com/?cid=1884296540762769465&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1329,verified,address-first,אחלה אילת,"קאמן 1, אילת, Israel",29.5548812,34.9607162,ChIJz7PPdvtxABURuwmxUFhO0K4,Achla - Platinum Grill,"קאמן 1 אילת IL 88000, Kamen 1, Eilat, Israel",29.55587,34.9592354,0.500,181,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-634-2555,4.2,3200,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: Closed | Saturday: 8:30 – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,yes,places/ChIJz7PPdvtxABURuwmxUFhO0K4/photos/AaVGc3leWu-vNB4njCxGeG8li-0-aCzLvvEy0dCDl2C8ii17NPntQyPL81bptI3USlQ6DSUS5cre6nv69OcpeBr0Xf9NgUBq5YheBxDMR6ZKvCZMQB5nL6h2o2BNyYnFB4zmlFISuGI7U8UUxvT_OVpxEGKxoC0j-di9wAFAUdVGQkgs9f0tHWmVoQLrqbLP91Srkvgrmbudrfmz4EeO1Ov4LKzf9sujm8DtmhoGTA6UybMPHNdwP3ULzPdSWt_r9-L-OCmDkGthUZj1jKZYmxpFJj1-epzc2LgSQt7tYqUsdIZ8CFolMOPX83ZvH3WZex2Ke1WOl75JQUlSx_tBNNaWBD0kH5Pi9gDmJ8Ze50WY7lg7hV972usdFbFHcclUIvmViMHX5SUKAg0fX_ejQOIQXPEEauGLkKPw9Btq7F65sG1oeKIh,Olger Semper,,,,https://maps.google.com/?cid=12596654298973145531&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1330,no_match,llm-no,קייטרינג ברמה אחרת,"הרב הרצוג 5, אשדוד, Israel",31.8032853,34.652679,ChIJy9pPpLejAhUR1htq0OSwqKg,איווה קייטרינג - מכירת אוכל לשבתות וחגים,"14פינת התעסוקה, הבנאים, אשדוד, 7760943, Israel",31.815934499999997,34.6588262,0.364,1522,OPERATIONAL,food,catering_service,catering_service;food_delivery;market;service;food;point_of_interest;establishment,055-688-6855,4.1,24,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJy9pPpLejAhUR1htq0OSwqKg/photos/AaVGc3kXhOR1n68Wz7PEUKBqUcXaMtytoiy4-8WOKTEaTJHxWFvpZfnaHSBvtedcefQurfFCIj_bErxN_VwAdOTmJs2BAHBbvA6_fFR4YCZNo0jAyRm7cTWe74uav1Zhb8NietvqptDbd0CH03bnci90X6fjV2V_i8ig0kCgt2Ih92i0r1vXIPeMSPCLGd5OQz8xn9oeFVKGz6cdM7oMEcg1h1tK20f-iUmxtxo9kWC7k8R2AtuALA1xjodCg5dY7mHMcOZ8yYwGidx69Pw4ZJ-9sr7oB0216MxHb9cHUVvqvQyQSOKPY9BSgE8I7NTW3Zzejv8_YzT7Tf0WyQ3LjD-bS55vJV5USw1t8L8yyeGX8W1ZHHZOava2HTQj0onDx9pTHFe69fzROVc7i6ckkMRzd6GXzKmI_YJfId9AA7FquGs2omc,איווה קייטרינג - מכירת אוכל לשבתות וחגים,no,0.95,"Different street addresses (Rav Herzog 5 vs. Ha'Te'asuka corner Ha'Bonim), 1.5km apart in same city, different business names (no translation/transliteration match), different catering focuses",https://maps.google.com/?cid=12153158091254930390&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1331,verified,regular,פיצה דהרי,"רשב""י 15, אשדוד, Israel",31.789185,34.663259,ChIJaytjPyCjAhUR3KZ4xan9S1U,דהרי,"Rashbi St 14, Ashdod, Israel",31.7890596,34.664900599999996,1.000,156,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,08-855-7755,4.3,132,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: Closed | Sunday: 7:00 AM – 10:00 PM,no,,,,,,https://maps.google.com/?cid=6146285022081492700&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1332,verified,llm,ישראלי קריספי,"יוסף סמלו 1, נתיבות, Israel",31.4164873,34.6029294,ChIJY-aebN99AhURUJA1rwu6paM,ישראלי קריספי,"Yosef Samelo St 1, Netivot, Israel",31.4235635,34.598839,1.000,877,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,5,1,,no,,,yes,0.95,"Identical unique business name (ישראלי קריספי), same street (Yosef Samelo/יוסף סמלו), same house number (1), same city (Netivot/נתיבות). Distance of 877m likely due to coordinate system differences, not actual location mismatch.",https://maps.google.com/?cid=11792035758686441552&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1333,no_match,llm-no,PIERO BAR,"הנשיא 3, אשקלון, Israel",31.6674056,34.562641,ChIJDyRQ0UacAhURt5aRlxenAVY,Ha-Nasi 1 Pub,"Ha-Nasi St 1, Ashkelon, Israel",31.674100399999997,34.569221999999996,0.200,971,OPERATIONAL,food,restaurant,restaurant;hamburger_restaurant;bar_and_grill;pub;bar;american_restaurant;food;point_of_interest;establishment,08-673-0209,4.4,3158,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJDyRQ0UacAhURt5aRlxenAVY/photos/AaVGc3lPGJDchqpNZXX70xEpB9a7HlSkAa-ppZyq-rp7fQtCnNGF26nQV3GnarsvYjVCJ_JU5tZxI4Meyk-QXLKIPLRRRx9Nmfjv8ukLGYMqt3eL_fJzlbnETde1t-iJz-OERzpSGULgz0c6O1TpKny4CrkSyKftBuxx-w_jEKWiMlaYGv3R8ql5pBRRsNXONQCYvD7vW9bRFvwUBrfREohLVG3xzyiZjvfJeYCPTAwJEIKp2gEbHJcJOQx6Hap3BPaZlgSXRfC9EDZsCgIo2POsQKY_iywCZ-PMtiT3-T6kTjej36r763Brh6SUg_I6_8I5kRV8vihMaFF-Hh4xdCkDqB5HtOA6X4IOqSTZYzaVW9AdTnsZrTp5GhJ3M01IFufkMWYpOLriV42vIcjaEbq3EWetNp9ZJ03_FoWwqNy4ABqWwVY,פאב הנשיא 1,no,0.85,"Different house numbers (3 vs 1) on same street in Ashkelon, combined with 971m distance and different business names (PIERO BAR vs Ha-Nasi Pub) indicate separate establishments. While both are on Ha-Nasi St, the significant distance and distinct names rule out a match.",https://maps.google.com/?cid=6197418282007500471&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
