id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
573,verified,regular,הפי פיש,Happy Fish,0.833,0,OPERATIONAL,food,restaurant,02-548-2230,3.9,yes,"Mamilla Rd 14, Jerusalem, Israel","Mamilla Rd 14, Jerusalem, Israel",,,,https://maps.google.com/?cid=12638508322914610798&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
574,uncertain,llm-uncertain,אנטריקוט,Entrecote,0.667,3369,OPERATIONAL,food,restaurant,073-702-7317,4.4,yes,"ירושלים, Israel","Kiryat HaMada St 22, Jerusalem, Israel",uncertain,0.45,"Name matches (Entrecote = אנטריקוט), both in Jerusalem, food business confirmed. However, our address is city-only with no street, and 3.4km distance is substantial. Without street-level confirmation in our data, cannot definitively confirm this is the same location.",https://maps.google.com/?cid=8779463196115430002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
575,verified,address-first,תמרה הבשרי,תמרה הבשרי-Tamara events,1.000,3490,OPERATIONAL,food,event_venue,058-557-7507,5,yes,"ירושלים, Israel","HaTa'asiya St 4, Jerusalem, Israel",,,,https://maps.google.com/?cid=1752134098415418270&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
576,verified,llm,נויה,Noya,0.333,0,OPERATIONAL,food,restaurant,02-625-7311,4.1,yes,"Queen Shlomziyon St 3, Jerusalem, Israel","Queen Shlomziyon St 3, Jerusalem, Israel",yes,0.99,"Identical addresses (Queen Shlomziyon St 3, Jerusalem), zero distance, and matching names (נויה='Noya' transliteration). Unique name strengthens match.",https://maps.google.com/?cid=13930526182671247947&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
577,verified,regular,מסעדת אמא,מסעדת אמא,1.000,0,OPERATIONAL,food,israeli_restaurant,02-624-6860,4.3,yes,"Ha-Rav Shmuel Barukh St 55, Jerusalem, Israel","Ha-Rav Shmuel Barukh St 55, Jerusalem, Israel",,,,https://maps.google.com/?cid=13201570053948672053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
578,verified,llm,לוצ'ינה,Luciana,0.333,154,OPERATIONAL,food,italian_restaurant,02-502-1000,4.1,yes,"ירושלים, Israel","ממילא 8, קניון ממילא, Jerusalem",yes,0.92,"Luciana is a clear transliteration of לוצ'ינה (Luchina). Both are in Jerusalem. Google provides specific street address (Mamila 8, Mamila Mall) while our listing shows only city. The unique restaurant name and matching transliteration strongly indicate the same business. Distance of 154m is reasonable for address imprecision.",https://maps.google.com/?cid=13238598513867539445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
579,verified,address-first,בוש בייגלס,Bush Bagels,0.875,1903,OPERATIONAL,food,breakfast_restaurant,02-651-4123,4.5,yes,"ירושלים, Israel","Tsfanya St 61, Jerusalem, Israel",,,,https://maps.google.com/?cid=10973328687186670512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
580,verified,address-first,בורגר בייט,Burger Bite,0.857,2374,OPERATIONAL,food,restaurant,02-651-4260,4.3,yes,"ירושלים, Israel","Shamgar St 16, Jerusalem, Israel",,,,https://maps.google.com/?cid=16278892463792379086&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
581,uncertain,llm-uncertain,טייק א ווק,Take A Wok By Sheyan Restaurant,0.286,2181,OPERATIONAL,food,meal_takeaway,02-663-6679,4.3,yes,"ירושלים, Israel","Sarei Israel Blvd 15, Jerusalem, Israel",uncertain,0.45,"Names align (Taike a Wok = Take A Wok transliteration), both in Jerusalem food business. However, A has only city-level address while B shows specific street (Sarei Israel Blvd 15). 2.1km distance is significant. Without A's street address, cannot confirm this is the same location vs. a chain branch.",https://maps.google.com/?cid=4070275863972349155&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
582,uncertain,llm-uncertain,ניו דלי שרי ישראל,ניודלי Newdeli,0.455,2181,OPERATIONAL,food,sandwich_shop,02-629-9744,4.4,yes,"ירושלים, Israel","Sarei Israel Blvd 15, Jerusalem, Israel",yes,0.85,"Name match (ניו דלי = Newdeli, transliteration variants). Address alignment: 'שרי ישראל' (Sarei Israel) appears in both A's city-level address and B's specific street address. 2.1km distance is large but acceptable given A has only city-level precision and B provides specific street location. Unique restaurant name supports match despite distance.",https://maps.google.com/?cid=1477159113131957909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
583,verified,llm,פלאפל מוסא,Falafel mosa,0.571,265,OPERATIONAL,food,falafel_restaurant,09-865-5500,4.3,yes,"נתניה, Israel","Sderot Hayim Weizman 12, Netanya, Israel",yes,0.92,"Strong name match (Hebrew 'פלאפל מוסא' = 'Falafel mosa' transliteration), same city (Netanya/Netania), unique business name, and distance of 265m is reasonable given typical address variations in our database.",https://maps.google.com/?cid=4360261416906987730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
584,uncertain,llm-uncertain,המאפה הצרפתי,Le Parisien,0.200,471,OPERATIONAL,food,bakery,09-882-8981,4.5,yes,"נתניה, Israel","Israel Zangvill St 14, Netanya, Israel",yes,0.85,A's name 'המאפה הצרפתי' (The French Bakery) matches B's 'Le Parisien' (a French establishment name) - both French-themed. Same city (Netanya). Distance of 471m is significant but acceptable given potential coordinate errors in our database. Unique name type and French theme alignment suggest same business.,https://maps.google.com/?cid=759669676619093362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
585,uncertain,llm-uncertain,מהדרין על האש,סנדביץ בר מהדרין,0.500,411,OPERATIONAL,food,bar_and_grill,09-760-4422,3.8,yes,"נתניה, Israel","Lilienblum St 9, Netanya, Israel",uncertain,0.55,"Both have 'מהדרין' (Mahdrin) in the name in Netanya. A is 'Mahdrin on the Fire' (grill concept), B is 'Mahdrin Sandwich Bar'. Could be same business with name variation, but 411m distance and different name suffixes (על האש vs בר סנדביץ) create doubt. Need street confirmation for A.",https://maps.google.com/?cid=13031324168543316294&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
586,verified,llm,פיצה דון פדרו,Don Pedro,0.714,331,OPERATIONAL,food,pizza_restaurant,09-777-8071,4.4,yes,"נתניה, Israel","Herzl St 5, Netanya, 42400, Israel",yes,0.92,Unique name 'פיצה דון פדרו' (Pizza Don Pedro) matches 'Don Pedro' in Google. Both in Netanya (Herzl St is a known street there). 331m distance is acceptable given address precision variations in our database.,https://maps.google.com/?cid=13198456350735774118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
587,verified,regular,גלי צאנז,Galei Tsanz,1.000,0,OPERATIONAL,food,hotel,09-862-1777,4.4,yes,"Ha-Melakhim St 6, Netanya, Israel","Ha-Melakhim St 6, Netanya, Israel",,,,https://maps.google.com/?cid=10818734526643878998&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
588,verified,regular,פיצה האט - נתניה - פולג,פיצה האט - נתניה - פולג,1.000,0,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.3,yes,"Sderot Giborei Israel 22, Netanya, Israel","Sderot Giborei Israel 22, Netanya, Israel",,,,https://maps.google.com/?cid=6354375838566912700&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
589,verified,address-first,בליקר בייקרי,Bleecker Bakery,0.800,5606,OPERATIONAL,food,italian_restaurant,077-303-4175,3.1,yes,"נתניה, Israel","Ir Yamim Mall, Beni Berman St 2, Netanya, Israel",,,,https://maps.google.com/?cid=13430416221824190015&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
590,uncertain,llm-uncertain,קפה לנדוור,Landwer Café לנדוור,1.000,3582,OPERATIONAL,food,restaurant,09-974-4361,4.2,yes,"נתניה, Israel","מרכז אלון, שדרות טום לנטוס 26, נתניה, Israel",uncertain,0.6,"Name matches perfectly (Landwer Café = קפה לנדוור), same city (Netanya), and both are food businesses. However, this is a chain restaurant, and our address lacks street/house number details while Google shows a specific location (Alon Center, Tom Lantos St 26). Distance of 3.5km is significant. Without confirming if our 'Netanya' entry refers to this specific Alon Center location, cannot definitively match.",https://maps.google.com/?cid=9203365612908393757&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
591,verified,regular,היקב,HaYekev,0.667,0,OPERATIONAL,food,restaurant,09-862-2220,4.5,yes,"Gad Machnes St 6, Netanya, Israel","Gad Machnes St 6, Netanya, Israel",,,,https://maps.google.com/?cid=12344964642669627197&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
592,flagged,rule,פיצה סלסה,Pizza Salsa,0.750,468,CLOSED_PERMANENTLY,food,italian_restaurant,09-884-1703,4.4,yes,"נתניה, Israel","Kikar HaAtsmaut 9, Netanya, Israel",,,,https://maps.google.com/?cid=5096461524796224712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
594,verified,llm,מסעדת אייסטורי,Ice Story,0.500,2294,OPERATIONAL,food,restaurant,02-997-2601,4.2,yes,"ירושלים, Israel","Shamgar St 14, Jerusalem, Israel",yes,0.92,"Hebrew name 'מסעדת אייסטורי' (Misadat Ice Story) translates to 'Ice Story Restaurant'. Same unique name matches between Hebrew and English listings. Both in Jerusalem. Distance of 2.3km is large but our coordinates are often inaccurate, and the name match is strong and unique.",https://maps.google.com/?cid=16760569122048700453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
595,uncertain,llm-uncertain,קפה דניה כנפי נשרים,קפה דניה - גבעת שאול,0.467,4264,OPERATIONAL,food,restaurant,02-647-5553,4.5,yes,"ירושלים, Israel","Kanfei Nesharim St 35, Jerusalem, Israel",uncertain,0.35,"Both are 'קפה דניה' (Cafe Daniah) locations, but at different addresses: A lists only 'Jerusalem' with no specific street, while B is at Kanfei Nesharim St 35 (Giva'at Sha'ul neighborhood). The 4.3km distance and different location names suggest these may be different branches of the same chain. Without confirmation that A's address refers to the Kanfei Nesharim location specifically, cannot definitively match.",https://maps.google.com/?cid=15017495767688885439&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
596,uncertain,llm-uncertain,קפה דניה בית הכרם,Denya cafe,0.286,3608,OPERATIONAL,food,coffee_shop,02-648-5553,4.4,yes,"ירושלים, Israel","Shderot Herzl 102, Jerusalem, Israel",uncertain,0.45,"Name matches (Denya=דניה transliteration), both are cafes in Jerusalem. However, A's address is only 'Jerusalem' with no street specified, while B has a specific address (Shderot Herzl 102). Large distance (3.6km) and lack of street-level address detail in A prevents confident matching. Could be same business relocated or different branch, but insufficient data to confirm.",https://maps.google.com/?cid=14462044327427654064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
598,uncertain,llm-uncertain,מסעדת מוסקט,Muscat,0.600,3857,OPERATIONAL,food,italian_restaurant,02-652-4414,3.9,yes,"ירושלים, Israel","Kanfei Nesharim St 24, Jerusalem, Israel",yes,0.85,"Unique restaurant name 'מסעקט' (Muscat) matches Google's 'Muscat'. Both in Jerusalem. Large distance (3857m) is likely due to imprecise coordinates in Hebrew database (city-level only), not unusual for this dataset. Name match is clear and distinctive.",https://maps.google.com/?cid=13259317901985283716&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
599,verified,regular,קפה גן סיפור,Gan Sipur Café,0.833,0,OPERATIONAL,food,cafe,072-336-0999,4.4,yes,"Sacher Park, Jerusalem, Israel","Sacher Park, Jerusalem, Israel",,,,https://maps.google.com/?cid=12421757524765873489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
600,uncertain,llm-uncertain,ריקוטה,Ricotta Restaurant,0.400,2760,OPERATIONAL,food,italian_restaurant,02-587-0222,3.9,yes,"ירושלים, Israel","Kiryat HaMada St 3, Jerusalem, Israel",uncertain,0.35,"Name matches (Ricotta/ריקוטה), both are food businesses in Jerusalem, but distance of 2.76km is substantial and A has no street address specified (city-only), making location verification impossible. Could be same chain/business at different location or different establishment with same name.",https://maps.google.com/?cid=15605510938845060535&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
601,verified,address-first,אלונזו,אלונזו | Alonzo,1.000,447,OPERATIONAL,food,restaurant,09-799-6267,4.2,yes,"נתניה, Israel","Kikar HaAtsmaut 13, Netanya, Israel",,,,https://maps.google.com/?cid=9362360832924404274&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1192,verified,regular,פטריקס,Patrick's B7,0.714,0,OPERATIONAL,food,restaurant,052-656-6132,4.7,yes,"Hita St 1, Be'er Sheva, 8424617, Israel","Hita St 1, Be'er Sheva, 8424617, Israel",,,,https://maps.google.com/?cid=10700437942572098296&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1193,uncertain,llm-uncertain,ביגה,Biga,0.667,2598,OPERATIONAL,food,bakery,08-854-3268,3.8,yes,"אשדוד, Israel","מתחם BIG FASHION אריאל שרון 1, Ashdod, Israel",uncertain,0.55,"Name matches (Biga/ביגה), both in Ashdod, but 2.6km distance is large. Address components differ: A is city-only, B has specific street (Ariel Sharon 1) in a mall complex. Could be same business relocated or different locations of same chain. Need verification.",https://maps.google.com/?cid=3175861701931579069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1195,verified,regular,ריבר באר שבע - River,ריבר באר שבע - River,1.000,0,OPERATIONAL,food,asian_restaurant,053-681-6010,4.4,yes,"Hita St 1, Be'er Sheva, 8424617, Israel","Hita St 1, Be'er Sheva, 8424617, Israel",,,,https://maps.google.com/?cid=11397396875268728645&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1196,verified,address-first,רוזה אשדוד כשרות מהדרין מחפוד,Roza Ashdod - רוזה אשדוד,0.500,420,OPERATIONAL,food,restaurant,08-618-1717,4.2,no,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel","| Star center, Jabotinski St 45, Ashdod, 7721902, Israel",,,,https://maps.google.com/?cid=10473141702648758471&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1197,no_match,llm-no,יומולדת לחינוכית: דמויות אייקוניות ומסעדות ותיקות,Eddie's Hideaway,0.091,548,OPERATIONAL,food,restaurant,08-637-1137,4.2,yes,"אילת, Israel","Eilot St 3, Eilat, 88000, Israel",no,0.95,"A's name translates to 'Birthday Education: Iconic Characters and Old Restaurants' - appears to be an article/event title, not a business name. B is 'Eddie's Hideaway', a specific restaurant. The names are completely different and unrelated. A's address is city-only with no street, making it impossible to verify a location match.",https://maps.google.com/?cid=5232744580604304722&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1198,verified,address-first,רובן,רובן אשדוד סטאר סנטר ruben‏,1.000,3934,OPERATIONAL,food,american_restaurant,08-930-5055,4.5,yes,"ז'בוטינסקי 43, סטאר סנטר, אשדוד, Israel","Jabotinski St 43, Ashdod, Israel",,,,https://maps.google.com/?cid=17732602078832186821&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1199,verified,regular,כולנו - Kulanu,כולנו - Kulanu,1.000,0,OPERATIONAL,food,restaurant,055-973-0077,4.1,yes,"Makhal St 1, Ashkelon, Israel","Makhal St 1, Ashkelon, Israel",,,,https://maps.google.com/?cid=17738817760863642025&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1200,no_match,llm-no,מסעדת פורטו,Porto,0.600,2067,OPERATIONAL,food,restaurant,08-640-8659,4.2,yes,"הנביא יונה 2, אשדוד, Israel","Simtat El Hayam 2, Ashdod, Israel",no,0.85,"Different streets with significant distance (2067m). A is on 'Hanevia Yona St.' while B is on 'Simtat El Hayam St.' - these are distinct locations in Ashdod, not the same physical business despite matching name (Porto).",https://maps.google.com/?cid=18419924599107316326&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1202,verified,regular,ג'אפן ג'אפן באר שבע,ג'אפן ג'אפן באר שבע,1.000,0,OPERATIONAL,food,asian_restaurant,,3.9,yes,"מתחם הבלוק, ראובן רובין 5, באר שבע, 8454942, Israel","מתחם הבלוק, ראובן רובין 5, באר שבע, 8454942, Israel",,,,https://maps.google.com/?cid=6117399888419331090&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1203,verified,llm,טעם העמק,Taste of the Valley,0.167,87,OPERATIONAL,food,restaurant,08-676-5532,4.3,yes,"בעלי המלאכה 5, צים סנטר נתיבות, Israel","פריז סנטר, Ba'alei HaMelacha 5, Netivot, Israel",yes,0.95,"Name matches (Hebrew 'טעם העמק' = English 'Taste of the Valley'). Street address and house number identical (Ba'alei HaMelacha 5, Netivot). Both in same shopping centers (צים סנטר/Tziim Center and פריז סנטר/Priez Center are likely the same or adjacent centers at same location). Distance of 87m is negligible for same shopping complex.",https://maps.google.com/?cid=15832272815672542072&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1204,flagged,llm-no,עלמא,עלמא,1.000,627,OPERATIONAL,food,restaurant,053-963-3885,4.3,yes,"הטיילת 12, אשדוד, Israel","Yona HaNavi St 2, Ashdod, Israel",no,0.85,"Same unique name 'עלמא' in same city (Ashdod), but addresses are on different streets (Hatayelet vs Yona HaNavi) with 627m distance. While our coordinates can be inaccurate, this is a substantial distance between two different named streets, suggesting different locations rather than a coordinate error.",https://maps.google.com/?cid=4123527850420124412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
