id,final,source,old_name,google_name,name_sim,distance_m,business_status,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
1353,no_match,llm-no,pizza 2 face,Paco ve Nany | פקו ונני - Local Pizzeria,0.111,296,OPERATIONAL,055-986-8362,4.8,yes,"נחל צייה 7, מרכז מסחרי מצפה רמון, Israel","Nakhal Tsikhor St 10, Mitzpe Ramon, 80600, Israel",no,0.92,"Different business names (Pizza 2 Face vs Paco ve Nany), different house numbers (7 vs 10) on same street, 296m distance suggests different locations in same commercial area.",https://maps.google.com/?cid=5731084504290995611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4471,no_match,no-candidate,בונה,,,,,,,,"ז'בוטינסקי 21, רמלה, Israel",,,,,
5806,verified,llm,קאסה דל פפה,קאסה דל פפה הרצליה,1.000,377,OPERATIONAL,09-951-4301,3.8,yes,"סוקולוב 58, הרצליה, Israel","Sokolov St 58, Herzliya, Israel",yes,0.95,"Identical business name (Casa del Pape), exact street and house number match (Sokolov/Sokolov 58), same city (Herzliya). Distance discrepancy likely due to coordinate rounding; address details align perfectly.",https://maps.google.com/?cid=2772612822956899873&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4244,verified,address-first,חומוס נרי,Jonathan hummus,0.111,16,OPERATIONAL,03-613-6636,4.3,yes,"תובל 36, מתחם הבורסה, רמת גן, Israel","Tuval St 36, Ramat Gan, Israel",,,,https://maps.google.com/?cid=10117395916292144453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3995,verified,regular,פיצה דומינו,Domino Pizza,0.600,18,OPERATIONAL,03-579-5961,4.1,yes,"הרב קוק 14, בני ברק, Israel","Ha-Rav Avraham Yitskhak ha-Cohen Kook St 14, Bnei Brak, Israel",,,,https://maps.google.com/?cid=15944110925811081785&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4463,no_match,llm-no,קייטרינג אור הברכה,מורן אהרון ואלישבע הבית ביפו,0.263,2228,OPERATIONAL,054-668-1116,4.9,yes,"הקשת 10, תל אביב, Israel","Yefet St 19, Tel Aviv-Yafo, Israel",no,0.95,"Different names (Katering Or Habracha vs Moran Aharon v'Elishbea Habait), different streets (Hakeshet vs Yefet), different house numbers (10 vs 19), and 2.2km distance apart. No meaningful overlap.",https://maps.google.com/?cid=6040937860969934354&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6528,verified,address-first,Wok To Walk  ירושלים (כשר),ווק טו ווק ירושלים,0.643,1039,OPERATIONAL,,2.8,yes,"דוד רמז 4, ירושלים","David Remez St 4, Jerusalem, 9354102, Israel",,,,https://maps.google.com/?cid=11487435013339821958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5166,no_match,no-candidate,בית פרטי,,,,,,,,"דרך בית לחם 31, המושבה הגרמנית, ירושלים, Israel",,,,,
4874,verified,regular,הפי פיש ממילא,Happy Fish,0.500,94,OPERATIONAL,02-548-2230,3.9,yes,"ממילא 14, שדרות אלרוב ממילא, ירושלים, Israel","Mamilla Rd 14, Jerusalem, Israel",,,,https://maps.google.com/?cid=12638508322914610798&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4643,verified,regular,בורגרים,Burgerim,0.833,64,OPERATIONAL,03-537-8823,4.1,yes,"מצדה 9, פרדס כץ, בני ברק, Israel","מגדלי בסר 3, מצדה 9, Bnei Brak, Israel",,,,https://maps.google.com/?cid=14319596512283063919&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4594,flagged,rule,קראנץ',קראנץ',1.000,37,CLOSED_PERMANENTLY,03-965-4444,4.5,yes,"בן יהודה 6, ראשון לציון, Israel","Ben Yehuda St 6, Rishon LeZion, 7526366, Israel",,,,https://maps.google.com/?cid=10737228233330838064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2279,flagged,llm-no,פיצה Fix,Acre Mall,0.000,107,OPERATIONAL,,3.9,yes,"שלום הגליל 1, קניון עכו, Israel","שלום הגליל 1, קומה 2, עכו, 2455301, Israel",no,0.95,"Listing A is 'פיצה Fix' (Pizza Fix), a specific restaurant. Listing B is 'Acre Mall', a shopping mall/building. They are at the same address but are different businesses - one is a pizzeria tenant, the other is the mall building itself.",https://maps.google.com/?cid=10998330277473029767&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4153,verified,address-first,פונדק סבבה,מסעדת סבבה,1.000,11093,OPERATIONAL,03-922-6532,4,yes,"הסדנא 2, פתח תקווה, Israel","HaSadna St 2, Petah Tikva, Israel",,,,https://maps.google.com/?cid=12863689708223962805&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1506,no_match,llm-no,בורגר גריל בר,רקבב של תומר תומס אשקלון,0.167,1397,OPERATIONAL,08-855-2222,3.7,no,"ביאליק 55, אשקלון, Israel","Eli Cohen St 21, Ashkelon, 7832302, Israel",no,0.95,"Different street addresses (Bialik 55 vs Eli Cohen St 21), 1.4km apart, and completely different business names with no translation/transliteration relationship. Generic names alone wouldn't match with such distance.",https://maps.google.com/?cid=3915443431480155263&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2896,flagged,rule,טלביס,טלביס עפולה,1.000,38,CLOSED_PERMANENTLY,04-994-4198,5,no,"השוק 39, עפולה, Israel","HaShuk St 39, Afula, Israel",,,,https://maps.google.com/?cid=1124122883154987164&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6249,verified,llm,פיצה VIP,וי אי פיצה,0.500,573,OPERATIONAL,,5,no,"המייסדים 63, אבן יהודה, Israel","Ha-Meyasdim St 63, Even Yehuda, Israel",yes,0.95,"Same street and house number (Ha-Meyasdim 63, Even Yehuda). Names match: 'פיצה VIP' (Pizza VIP) vs 'וי אי פיצה' (V.I. Pizza) - both refer to VIP/V.I.P. The 573m distance is likely a GPS error for the same location. Unique business name confirms this is the same pizzeria.",https://maps.google.com/?cid=12786049633032974484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5308,verified,regular,תאילנדי במושבה,Thailandi Bemoshava,0.636,7,OPERATIONAL,02-674-8886,4.2,yes,"עמק רפאים 42, ירושלים, Israel","Emek Refa'im St 42, Jerusalem, Israel",,,,https://maps.google.com/?cid=11960714319121605566&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3273,no_match,llm-no,קפה רוטשילד,קפה רוטשילד,1.000,6403,OPERATIONAL,03-928-2255,4.6,yes,"סוקולוב נחום 46, חולון, Israel","Rothschild St 60, Rishon LeZion, Israel",no,0.95,"Same business name but different cities (Holon vs Rishon LeZion), different streets (Sokolo Nacham vs Rothschild St), different house numbers (46 vs 60), and 6.4km apart. These are clearly different locations.",https://maps.google.com/?cid=12818708994901528507&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1200,verified,address-first,מסעדת פורטו,Porto,0.600,2067,OPERATIONAL,08-640-8659,4.2,yes,"הנביא יונה 2, אשדוד, Israel","Simtat El Hayam 2, Ashdod, Israel",,,,https://maps.google.com/?cid=18419924599107316326&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2196,verified,llm,תחנה 4,Station 4,0.333,86,OPERATIONAL,055-452-3831,4.7,yes,"זלמן הוז 1, עפולה, Israel","Zalman Hoz St 1, Afula, Israel",yes,0.95,"Hebrew name 'תחנה 4' translates to 'Station 4'. Street (Zalman Hoz), house number (1), and city (Afula) match perfectly. 86m distance is acceptable given coordinate variance.",https://maps.google.com/?cid=15995300182034058052&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5756,verified,regular,שניצלס,Shnitzels,0.857,31,OPERATIONAL,09-771-8887,3.8,yes,"אחוזה 117, רעננה, Israel","Ahuza St 117, Ra'anana, Israel",,,,https://maps.google.com/?cid=2779151105129191097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4669,flagged,rule,לה פרוטריה של איציק מיציק,לה פרוטריה - La Fruiteria,0.600,1,CLOSED_PERMANENTLY,054-620-0255,4.9,yes,"המלך ג'ורג' 87, תל אביב, Israel","King George St 87, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=6927946304165774140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2322,verified,regular,פסטה פאסטה,פסטה פאסטה,1.000,109,OPERATIONAL,,2.8,yes,"גדוד 22, עכו, Israel","HaHaroshet St 2, Acre, Israel",,,,https://maps.google.com/?cid=9738397819968839862&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1399,flagged,llm-no,לונה,קניון אמות באר שבע,0.250,82,OPERATIONAL,08-648-2528,4.2,yes,"חיל הנדסה 1, מרכז בי 7 באר שבע, Israel","Heil Handasa St 1, Be'er Sheva, Israel",no,0.95,"Different business names (Luna vs. Amot Mall). Luna is a restaurant/bar; Amot Mall is a shopping center. While they share the same street address, they are distinct entities - Luna is a tenant/business within or near the mall, not the mall itself.",https://maps.google.com/?cid=6979866331417162834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3599,flagged,rule,קפה הלוי,קפה הלוי,1.000,7,CLOSED_PERMANENTLY,03-516-6999,4.7,yes,"יהודה הלוי 33, תל אביב, Israel","Yehuda ha-Levi St 33, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=16524669391251090079&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2854,uncertain,llm-uncertain,מסעדת TOWER מסעדת בשרים,מסעדת טאוור - TOWER,0.500,1272,OPERATIONAL,054-930-0088,3.8,yes,"חיפה, Israel","Herzl St 63, Haifa, Israel",uncertain,0.6,"Same restaurant name (TOWER - transliteration match), same city (Haifa). However, distance of 1272m is significant and suggests different locations. Our listing lacks street address, making verification difficult. Could be same restaurant relocated or different branches.",https://maps.google.com/?cid=10978315243270340838&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2673,flagged,rule,פלאפל איצקו,פלאפל איצקו,1.000,30,CLOSED_PERMANENTLY,050-831-1445,4.7,yes,"אודם 6, חריש, Israel","Odem St, Harish, Israel",,,,https://maps.google.com/?cid=10480834010697363214&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1601,verified,regular,המבורגסה,המבורגסה,1.000,157,OPERATIONAL,08-638-8768,3.9,yes,"הבנאים 1, נמל אשדוד, Israel","HaOrgim St 12, Ashdod, Israel",,,,https://maps.google.com/?cid=17495922663573856527&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7082,verified,llm,Gaston Crep & Galette,גסטון קרפ וגאלט Gaston Crepe&Galette,0.667,690,OPERATIONAL,03-522-5170,4.9,yes,"דיזינגוף 183, תל אביב","Dizengoff St 183, Tel Aviv-Yafo, Israel",yes,0.95,"Identical business name (Hebrew + English translation match), same street (Dizengoff/דיזינגוף) and house number (183) in Tel Aviv. Large distance discrepancy (690m) likely due to coordinate error in one database, not address mismatch. Name is unique and specific.",https://maps.google.com/?cid=16897131261354863928&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1358,verified,address-first,פיצה איטלינו,Pizza Italiano,0.750,1680,OPERATIONAL,08-678-8656,3.9,yes,"שד' דרום אפריקה 63, אשקלון, Israel","Johannesburg St 49, Ashkelon, Israel",,,,https://maps.google.com/?cid=1690896260440980056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3604,no_match,llm-no,ג'ין בר,Gin Club Supreme,0.222,1336,OPERATIONAL,058-469-4482,4.7,yes,"הירקון 19, תל אביב, Israel","King George St 83, Tel Aviv-Yafo, Israel",no,0.95,Different streets (Hirkaon vs King George) and 1.3km apart. Names share 'Gin' but are distinct (Gin Bar vs Gin Club Supreme). High likelihood of different locations.,https://maps.google.com/?cid=8515014167787355485&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5431,verified,address-first,פיצה כמעט חינם,פיצה כמעט חינם,1.000,992,OPERATIONAL,08-859-6559,4.3,yes,"שד' מנחם בגין 36, גדרה, Israel","Sderot Menachem Begin 40, Gedera, Israel",,,,https://maps.google.com/?cid=3629154762944911013&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1795,flagged,llm-no,פלאפל אל הנגב,פלאפל אל הנגב - פלאפל בבאר שבע,1.000,794,OPERATIONAL,050-211-0001,4.4,yes,"המדע 10, באר שבע, Israel","Oren Center, Yitzhack I. Rager Blvd 185, Be'er Sheva, Israel",no,0.85,"Same business name (Falafel El Hanegev) and city (Be'er Sheva), but significantly different addresses: our database shows Hamada Street 10, while Google shows Yitzhack I. Rager Boulevard 185 (Oren Center). The 794-meter distance is substantial for a single physical location. Given the name is reasonably unique and both are falafel shops in the same city, this likely represents either a relocation or a data error, but they appear to be different addresses.",https://maps.google.com/?cid=12645604881224370571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4447,verified,address-first,הטוניסאי של אלי,Hatunisai Shel Eli,0.500,2690,OPERATIONAL,08-922-8363,4.4,yes,"שלמה המלך 3, רמלה, Israel","Sderot Shlomo HaMelech 3, Ramla, Israel",,,,https://maps.google.com/?cid=16247477850261417046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4933,flagged,rule,פינתי,פינתי בית הדפוס,1.000,17,CLOSED_PERMANENTLY,054-759-6633,3.6,yes,"בית הדפוס 11, גבעת שאול, ירושלים, Israel","Beit Ha-Defus St 11, Jerusalem, Israel",,,,https://maps.google.com/?cid=606756915282412128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
87,no_match,llm-no,cofix,דפוס - C-COPY | שיא קופי - סניף כיכר רבין,0.067,419,OPERATIONAL,03-609-3933,3.6,yes,"אבן גבירול 92, תל אביב, Israel","Shlomo Ibn Gabirol St 65, Tel Aviv-Yafo, Israel",no,0.95,"Different businesses on same street: Cofix (coffee chain) at Ibn Gabirol 92 vs. C-Copy/Shia Copy (printing/copy shop) at Ibn Gabirol 65. Different house numbers (27 apart), different business types, 419m distance confirms separate locations.",https://maps.google.com/?cid=6241568503511086895&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3011,verified,address-first,המקום,המקום,1.000,876,OPERATIONAL,,4.8,yes,"שאול המלך 27, בית שאן, Israel","Sha'ul HaMelech St 27, Beit She'an, Israel",,,,https://maps.google.com/?cid=18438053033067720334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1495,verified,regular,ארומה,Aroma Espresso Bar ארומה אספרסו בר,1.000,52,OPERATIONAL,08-657-1447,4.1,yes,"פרץ סנטר 1, פרץ סנטר דימונה, Israel","קניון פרץ סנטר, דימונה, Israel",,,,https://maps.google.com/?cid=17274398629318799752&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1516,flagged,llm-no,פינה קוזינה,קובה בר באר שבע KUBA,0.118,48,OPERATIONAL,077-990-8232,4.6,yes,"התקווה 11, באר שבע, Israel","Ha-Tikva St 10, Be'er Sheva, Israel",no,0.92,"Different business names (פינה קוזינה vs קובה בר) with no translation/transliteration connection. Same street but consecutive house numbers (11 vs 10) suggest different establishments. Name type is unique, not generic.",https://maps.google.com/?cid=8060262804736256939&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1649,verified,regular,פיצה דל פיירו,פיצה דל פיירו Pizza Del Piero,1.000,101,OPERATIONAL,072-393-8535,3.9,yes,"אנפה 1, אילת, Israel","מרכז מור, Anafa 1, Eilat, Israel",,,,https://maps.google.com/?cid=8248196868010617846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1697,no_match,rule,קפה קפה,בתי קפה בקריית גת,0.154,563,OPERATIONAL,,,no,"דרך הדרום 3, קריית גת, Israel","Sderat Paz 13, Kiryat Gat, 8201826, Israel",,,,https://maps.google.com/?cid=12296727873520049828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3800,verified,llm,שיפודי סמי ובניו בכשרות חלק מהדרין,שווארמה שיפודי סמי ובניו רמת גן,0.600,2665,OPERATIONAL,03-574-0644,3.9,yes,"דרך בן גוריון 173, רמת גן, Israel","David Ben Gurion Rd 173, Ramat Gan, Israel",yes,0.95,"Street name (Ben Gurion/David Ben Gurion), house number (173), and city (Ramat Gan) match perfectly. Names are variants of the same business (שיפודי סמי ובניו). Large distance metric likely due to coordinate conversion error, not actual location difference. House number match is definitive.",https://maps.google.com/?cid=5575277496469081404&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3608,flagged,llm-no,ג'ויה,Joya,0.000,5,OPERATIONAL,03-642-5854,3.8,yes,"ויצמן 2, תל אביב, Israel","Shprintsak St 2, Tel Aviv-Yafo, Israel",no,0.85,"Different streets: Weizmann St vs Shprintsak St. While distance is only 5m and names match (Joya/ג'ויה), the street names don't align. This suggests either our data is significantly wrong or these are genuinely different locations.",https://maps.google.com/?cid=7497454591097750563&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3524,no_match,llm-no,גירוס בר,בר-רגל,0.250,700,OPERATIONAL,,4.6,yes,"דרך אבא הלל סילבר 2, מתחם הבורסה, רמת גן, Israel","Jerusalem Blvd 30, Ramat Gan, Israel",no,0.95,"Different names (גירוס בר vs בר-רגל), different streets (Aba Hillel Silver vs Jerusalem Blvd), and 700m distance apart. No evidence these are the same business.",https://maps.google.com/?cid=7367787068738377911&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6613,verified,address-first,נאמן N המושבה,נאמן קונדיטוריה וקפה,0.500,776,OPERATIONAL,02-566-0838,4.1,yes,"עמק רפאים 37, ירושלים","Emek Refa'im St 37, Jerusalem, Israel",,,,https://maps.google.com/?cid=12452318584781977260&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5283,no_match,llm-no,מעדני הקריה,Delicatessen Campus,0.091,382,OPERATIONAL,02-646-5800,3.6,yes,"חזון איש 17, בית שמש, Israel","Hazon Ish St 10, Bet Shemesh, Israel",no,0.85,"Same street (Hazon Ish) and city (Bet Shemesh), but house numbers differ significantly (17 vs 10) and names don't match (Hebrew 'Madeni HaKria' vs 'Delicatessen Campus'). 382m distance confirms these are different locations on same street.",https://maps.google.com/?cid=2813991472729605192&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5468,verified,llm,חוות אלנבי,Allenby Farm - חוות אלנבי,1.000,406,OPERATIONAL,08-622-9050,4.5,yes,"נצר סרני, Israel","Netzer Sereni, Israel",yes,0.95,Unique business name 'Allenby Farm/חוות אלנבי' matches exactly between listings. Same city (Netzer Sereni/נצר סרני). Distance of 406m is acceptable given potential coordinate inaccuracies for rural farm locations.,https://maps.google.com/?cid=790781870542109659&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3484,no_match,llm-no,סיציליאנו,קניון הזהב,0.000,352,OPERATIONAL,03-962-4665,4.3,yes,"סחרוב דוד 21, קניון הזהב, ראשון לציון, Israel","David Saharov St 21, Rishon LeZion, Israel",no,0.85,"Google result is a shopping mall (קניון הזהב/Gold Mall), not the restaurant Siciliano. While address matches, Google name is the mall itself, not the restaurant business. Restaurant is located within the mall but they are different entities.",https://maps.google.com/?cid=12304489583453595563&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3296,verified,regular,bite 110,Bite 110,1.000,211,OPERATIONAL,050-379-6333,4.5,yes,"זיתן, Israel","HaShlosha St 110, Zeitan, Israel",,,,https://maps.google.com/?cid=14192266181854099791&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4998,no_match,llm-no,אקסטרה צ'יז פיצה,Extra cheese pizza Jerusalem,0.273,613,OPERATIONAL,02-672-0272,3.8,yes,"דב גרונר 2, ירושלים, Israel","Olei HaGardom St 2, Jerusalem",no,0.95,Different streets: 'דב גרונר' (Dov Gruner) vs 'Olei HaGardom' - 613m apart despite same house number 2. The streets are distinct locations in Jerusalem.,https://maps.google.com/?cid=5839014874537480837&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2618,verified,regular,דה וינצ'י,פיצה דה וינצי,1.000,23,OPERATIONAL,04-617-0505,4.7,yes,"הגולן 2, נהריה, Israel","HaGolan St 2, Nahariyya, Israel",,,,https://maps.google.com/?cid=10945980868382223841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6511,verified,address-first,Blendiz Jaffa St 43,Blendiz,1.000,1633,OPERATIONAL,,1.8,no,"יפו 43, ירושלים","Jaffa St 43, Jerusalem, Israel",,,,https://maps.google.com/?cid=54298585744740117&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5795,flagged,llm-no,ברגר קינג,Burger king,1.000,559,OPERATIONAL,,3.7,yes,"אריה שנקר 14, הרצליה פיתוח, Israel","Maskit St 22, Herzliya, 4673322, Israel",no,0.85,"Different streets (Aryeh Shenkar vs Maskit) and 559m distance apart. While both are Burger King locations in Herzliya, they appear to be distinct physical locations rather than the same restaurant.",https://maps.google.com/?cid=9403802739536705211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2469,verified,address-first,סטקיית אלפסי,סטקיית אלפסי,1.000,273,OPERATIONAL,053-613-0267,4.2,yes,"הגליל 16, טבריה, Israel","HaGalil St 16, Tiberias, Israel",,,,https://maps.google.com/?cid=11110323796631761944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2386,verified,llm,מזליקה,פלאפל מזליקה-כשר למהדרין,1.000,441,OPERATIONAL,04-991-1913,4.5,yes,"יהושפט 28, עכו העתיקה, Israel","Yehoshafat St 28, Acre, Israel",yes,0.95,"Identical street address (Yehoshafat 28, Acre), matching unique business name 'Mazlika/Mzalika'. Distance of 441m is due to coordinate system differences, not actual location mismatch. Google's extended name adds kosher certification detail.",https://maps.google.com/?cid=14335973827072478364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1360,verified,regular,ברכת המזון,ברכת המזון,1.000,75,OPERATIONAL,055-431-8292,4.4,yes,"עין החתול 3, הקניון האדום, אילת, Israel","Ein he-Khatul St 3, Eilat, 88000, Israel",,,,https://maps.google.com/?cid=17390087745634867657&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4601,verified,regular,פיצה FIX,PIZZA FIX חולון,1.000,93,OPERATIONAL,077-997-7046,3.9,yes,"קרן היסוד 1, חולון, Israel","קרן היסוד 1, מרכז מסחרי קרית שרת, Giv'at HaTahmoshet 9, Holon, 5848930, Israel",,,,https://maps.google.com/?cid=2434766077548712612&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4352,flagged,rule,ספייסי טורטיה בר,ספייסי טורטיה בר,1.000,1450,CLOSED_PERMANENTLY,03-750-2883,4.4,yes,"דרך בן גוריון 65, בני ברק, Israel","David Ben Gurion Rd 65, Bnei Brak, 5140203, Israel",,,,https://maps.google.com/?cid=1929184323911361813&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4265,flagged,rule,פנסו ביס,Penso bite,0.667,8,CLOSED_PERMANENTLY,03-524-0930,4.3,yes,"אבן גבירול 80, תל אביב, Israel","Shlomo Ibn Gabirol St 80, Tel Aviv-Yafo, 6416206, Israel",,,,https://maps.google.com/?cid=13482783096547078173&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5625,verified,regular,במבולה,במבולה,1.000,114,OPERATIONAL,,3.2,no,"אגוז 2, יבנה, Israel","Egoz St 2, Yavne, Israel",,,,https://maps.google.com/?cid=1647742398726177462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1708,flagged,rule,בית של בשר,Bareket St 12,0.250,137,,,,no,"ברקת 12, אשדוד, Israel","Bareket St 12, Ashdod, Israel",,,,"https://maps.google.com/?q=Bareket+St+12,+Ashdod,+Israel&ftid=0x1502a273ab0cdbf5:0xbbaab5961e2c78fe&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
