id,old_name,old_address,google_place_id,current_google_name,current_google_address,triage,triage_reason,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
1584,מקדונלד'ס,"הסתת 20, ביג אילת, Israel",ChIJwxRimG9vABURWgWZ_DxoMz0,מקדונלד'ס - ביג אילת (כשר),"Ha-Satat St 20, Eilat, 88504, Israel",right,רשת — אותו סניף (רחוב+בית),מקדונלד'ס - ביג אילת (כשר),iw,"הסתת 20, אילת, 88504","הסתת 20, אילת",yes,מקדונלד'ס - ביג אילת (כשר),iw,"Ha-Satat St 20, Eilat, 88504","HaSatat 20, Eilat",no
1585,אלוף השווארמה,"אשדוד, Israel",ChIJ7RkXE_miAhURNA2OiGJMClc,אלוף השווארמה,"Menachem Begin Blvd 121, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,אלוף השווארמה,iw,"שדרות מנחם בגין 121, אשדוד","שדרות מנחם בגין 121, אשדוד",yes,אלוף השווארמה,iw,"Menachem Begin Blvd 121, Ashdod","Sderot Menachem Begin 121, Ashdod",no
1589,אצה,"דרך הדרום 3, קריית גת, Israel",ChIJd9HYNn2RAhURqKXz1uR9UeI,אצה,"Derekh ha-Darom 3, Kiryat Gat, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,אצה,iw,"דרך הדרום 3, קרית גת","דרך הדרום 3, קרית גת",yes,אצה,iw,"Derekh ha-Darom 3, Kiryat Gat","Derekh ha-Darom 3, Kiryat Gat",no
1597,פיצה האט,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel",ChIJWymWwgyjAhUR8vOA17ozQgE,פיצה האט - אשדוד - סטאר סנטר,"Star Center, Jabotinski St 45, Ashdod, Israel",right,רשת — אותו סניף (רחוב+בית),פיצה האט,iw,"Star Center, Jabotinski St 45, Ashdod","Star Center, ז'בוטינסקי 45, אשדוד",no,פיצה האט - אשדוד - סטאר סנטר,en,"Star Center, Jabotinski St 45, Ashdod","Star Center, Jabotinsky 45, Ashdod",no
1599,מעורב ירוחמי ירוחם,"ההדסים 95, ירוחם, Israel",ChIJPSvmQxw_AhURn15PmFpzFI8,מעורב ירוחמי,"Ha-Hadasim St 95, Yeruham, 8051641, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מעורב ירוחמי,iw,"ההדסים 95, ירוחם, 8051641","ההדסים 95, ירוחם",yes,מעורב ירוחמי,iw,"Ha-Hadasim St 95, Yeruham, 8051641","HaHadasim 95, Yeruham",no
1633,נורדאו 24,"נורדאו 24, אשדוד, Israel",ChIJ_0QDlqCjAhURFoUvB1xAoOY,נורדאו24,"Max Nordau St 226, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,נורדאו24,iw,"מקס נורדאו 226, אשדוד","מקס נורדאו 226, אשדוד",yes,נורדאו24,en,"Max Nordau St 226, Ashdod","Max Nordau 226, Ashdod",no
1638,בוצ'רס Butchers,"הנשיא 4, אשקלון, Israel",ChIJdRZtDCGdAhURdCFxgFJUaT8,בוצ'רס,"בתוך אליקוס, Eli Cohen 21, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בוצ'רס,iw,"בתוך אליקוס, אלי כהן 21, אשקלון","בתוך אליקוס, אלי כהן 21, אשקלון",yes,בוצ'רס,iw,"בתוך אליקוס, Eli Cohen 21, Ashkelon","בתוך אליקוס, Eli Cohen 21, Ashkelon",yes
1642,לה קצפת,"הפלמ""ח 20, אשדוד, Israel",ChIJLZw3zRejAhURh-zrGpx80SM,לה קצפת,"Sderot HaPalmach 20, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,לה קצפת,iw,"שדרות הפלמ""ח 20, אשדוד","שדרות הפלמ""ח 20, אשדוד",yes,לה קצפת,iw,"Sderot HaPalmach 20, Ashdod","Sderot HaPalmach 20, Ashdod",no
1677,מסעודה,"שד' יגאל אלון 53, דימונה, Israel",ChIJqUlohXJHAhURPvi7Fk2pxLc,מסעודה,"Sderot Yig'al Alon 53, Dimona, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מסעודה,iw,"שדרות יגאל אלון 53, דימונה","שדרות יגאל אלון 53, דימונה",yes,מסעודה,iw,"Sderot Yig'al Alon 53, Dimona","Sderot Yig'al Alon 53, Dimona",no
1679,הבבון,"וינגייט 1, באר שבע, Israel",ChIJt55aLFFmAhURXhL7DDsvj3o,מסעדת הבבון,"Wingate St 1, Be'er Sheva, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,מסעדת הבבון,iw,"וינגייט 1, באר שבע","וינגייט 1, באר שבע",yes,מסעדת הבבון,iw,"Wingate St 1, Be'er Sheva","Wingate 1, Beersheba",no
1689,פיצה ריבועים,"ברל כצנלסון 13, אשקלון, Israel",ChIJDVEFc3CcAhURIxRN4JEAoLo,פיצה ריבועים,"Berl Katsnelson St 13, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה ריבועים,iw,"ברל כצנלסון 13, אשקלון","ברל כצנלסון 13, אשקלון",yes,פיצה ריבועים,iw,"Berl Katsnelson St 13, Ashkelon","Berl Katsnelson 13, Ashkelon",no
1698,פיצה גבינונה רתמים,"רתמים, Israel",ChIJi_P0SUsTAhUR7n9uzqTbbms,פיצה גבינונה,"בריכת שחייה, רתמים, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה גבינונה- משלוחים לצאלים,iw,"בריכת שחייה, רתמים","בריכת שחייה, רתמים",yes,פיצה גבינונה,en,"בריכת שחייה, רתמים","בריכת שחייה, Retamim",yes
1722,חצ׳אפורי פלוס,"מונטיפיורי 3, אשקלון, Israel",ChIJRZxr1bWdAhURvtJA_5lDuDk,חצ'פורי פלוס,"Sderot Montefiore 3, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,חצ'פורי פלוס,iw,"שדרות מונטיפיורי 3, אשקלון","שדרות מונטיפיורי 3, אשקלון",yes,חצ'פורי פלוס,iw,"Sderot Montefiore 3, Ashkelon","Sderot Montefiore 3, Ashkelon",no
1727,ארומה,"בעלי המלאכה 2, גלובוס סנטר נתיבות, Israel",ChIJEcE_Cth9AhURmMVnhTHQwzc,Aroma Espresso Bar ארומה אספרסו בר,"Ba'alei ha-Melakha St 2, Netivot, Israel",right,רשת — אותו סניף (רחוב+בית),ארומה נתיבות,iw,"בעלי המלאכה 2, נתיבות","בעלי המלאכה 2, נתיבות",yes,Aroma Espresso Bar ארומה אספרסו בר,en,"Ba'alei ha-Melakha St 2, Netivot","Ba'alei HaMelacha 2, Netivot",no
1729,עוד ביס,"שד' התמרים 44, אילת, Israel",ChIJd3TLP9lxABURQX9K-nnwAKs,עוד ביס,"Sderot HaTmarim 44, Eilat, 8858510, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,עוד ביס,iw,"שדרות התמרים 44, אילת, 8858510","שדרות התמרים 44, אילת",yes,עוד ביס,iw,"Sderot HaTmarim 44, Eilat, 8858510","Sderot HaTmarim 44, Eilat",no
1736,תענוגים,"מבקיעים, Israel",ChIJK6t2precAhUR2XrgPW0tNIk,Tanugim,"צומת מבקיעים, ליד תחנת הדלק, Mavki'im, Israel",right,שם זהה/תעתיק (sim 0.80) + אותה עיר,תענוגים,iw,"צומת מבקיעים, ליד תחנת הדלק, מבקיעים","צומת מבקיעים, ליד תחנת הדלק, מבקיעים",yes,Tanugim,en,"צומת מבקיעים, ליד תחנת הדלק, Mavki'im","צומת מבקיעים, ליד תחנת הדלק, Mavki'im",yes
1738,XO בורגר,"חוגלה 25, באר שבע, Israel",ChIJ41CZJw1mAhUR1G0tXvhsSqg,X.O בורגר,"Khogla St 25, Be'er Sheva, Israel",right,שם זהה + אותו מספר בית (25) — רחוב בתעתיק שונה,X.O בורגר,iw,"חוגלה 25, באר שבע","חוגלה 25, באר שבע",yes,X.O בורגר,iw,"Khogla St 25, Be'er Sheva","Hogla 25, Beersheba",no
1752,המאכלים של ויטו,"החרש 16, אשקלון, Israel",ChIJBwSIJyedAhUR9jxCXICB9rw,המאכלים של ויטו,"HaHarash St 16, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,המאכלים של ויטו,iw,"החרש 16, אשקלון","החרש 16, אשקלון",yes,המאכלים של ויטו,iw,"HaHarash St 16, Ashkelon","HaHarash 16, Ashkelon",no
1754,רולדין,"הגדוד העברי 6, קניון סי מול, אשדוד, Israel",ChIJE2qXylWiAhUR1mhty3JsJ-Y,Roladin Ashdod,"Ha-Gdud ha-Ivri St, Ashdod, Israel",right,רשת — LLM אישר (conf 0.95) + רחוב תואם,רולדין קניון סי מול אשדוד,iw,"הגדוד העברי, אשדוד","הגדוד העברי, אשדוד",yes,Roladin Ashdod,en,"Ha-Gdud ha-Ivri St, Ashdod","HaGdud Haivri, Ashdod",no
1757,הסטקייה בסומסום,"הרב הרצוג 5, אשדוד, Israel",ChIJ6Vy2kwCjAhURKJHgeB8w2vU,הסטקייה בסומסום,"Ha-Rav Herzog St 5, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,הסטקייה בסומסום,iw,"הרב הרצוג 5, אשדוד","הרב הרצוג 5, אשדוד",yes,הסטקייה בסומסום,iw,"Ha-Rav Herzog St 5, Ashdod","HaRav Herzog 5, Ashdod",no
1760,טורטי בר,"שד' לכיש 33, קריית גת, Israel",ChIJeYj5yG6cAhUR1s9yTzSQ-gE,טורטי Bar קרית גת,"Sderot Lachish 33, Kiryat Gat, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,טורטי Bar קרית גת,iw,"שדרות לכיש 33, קרית גת","שדרות לכיש 33, קרית גת",yes,טורטי Bar קרית גת,iw,"Sderot Lachish 33, Kiryat Gat","Sderot Lachish 33, Kiryat Gat",no
1762,סאן סושי,"רחבעם זאבי 4, אשקלון, Israel",ChIJPcefK6CeAhURPTvozHmQpFc,San Sushi Ashkelon,"Yefe Nof St 27, Ashkelon, Israel",right,שם זהה/תעתיק (sim 0.50) + אותה עיר,סאן סושי אשקלון,iw,"יפה נוף 27, אשקלון","יפה נוף 27, אשקלון",yes,San Sushi Ashkelon,en,"Yefe Nof St 27, Ashkelon","Yefe Nof 27, Ashkelon",no
1770,השוארמה של עמוס,"הרצל 29, אשקלון, Israel",ChIJ5Yv7z3GcAhUReIsi5zJ-57Q,השווארמה של עמוס,"Herzl St 29, Ashkelon, Israel",right,שם זהה/תעתיק (sim 0.92) + אותה עיר,השווארמה של עמוס,iw,"הרצל 29, אשקלון","הרצל 29, אשקלון",yes,השווארמה של עמוס,iw,"Herzl St 29, Ashkelon","Hertsel 29, Ashkelon",no
1774,בוארון החדש אשקלון,"צה""ל 4, אשקלון, Israel",ChIJ6RoYVbSdAhURIW0MIWBO0oI,בוארון החדש,"Tsahal St 4, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בוארון החדש,iw,"צה""ל 4, אשקלון","צה""ל 4, אשקלון",yes,בוארון החדש,iw,"Tsahal St 4, Ashkelon","Tsahal 4, Ashkelon",no
1789,פיצה האט,"אילת, Israel",ChIJq6paN_dxABUR2oh904diGUE,Pizza Hut,"פנינת אילת, Eilat, Israel",right,שם תואם (sim 1.00) + עיר + רחוב,פיצה האט - טיילת אילת - פנינת אילת,iw,"פנינת אילת, אילת","פנינת אילת, אילת",yes,Pizza Hut,en,"פנינת אילת, Eilat","פנינת אילת, Eilat",yes
1791,פיצה בר,"שד' ירושלים 1, נתיבות, Israel",ChIJOR4gRd59AhUReIA95g-LZNw,פיצה בר נתיבות,"Sderot Yerushalayim 1, Netivot, Israel",right,LLM כן (conf 0.95) + רחוב תואם,פיצה בר נתיבות,iw,"שדרות ירושלים 1, נתיבות","שדרות ירושלים 1, נתיבות",yes,פיצה בר נתיבות,iw,"Sderot Yerushalayim 1, Netivot","Sderot Yerushalayim 1, Netivot",no
1793,פינה בים,"הים 4, אילת, Israel",ChIJ2Xg59eVxABURvei85gjxjUg,פינה בים,"Ha-Yam St 4, Eilat, Israel",right,שם זהה + אותו מספר בית (4) — רחוב בתעתיק שונה,פינה בים,iw,"הים 4, אילת","הים 4, אילת",yes,פינה בים,iw,"Ha-Yam St 4, Eilat","HaYam 4, Eilat",no
1801,פיג'ויה,"יצחק בן צבי 10, באר שבע, Israel",ChIJxV255lhnAhUR3e6_hc9GvLs,פיג'ויה,"Yitshak Ben Zvi St 10, Be'er Sheva, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פיג'ויה,iw,"יצחק בן צבי 10, באר שבע","יצחק בן צבי 10, באר שבע",yes,פיג'ויה,iw,"Yitshak Ben Zvi St 10, Be'er Sheva","Yitshak Ben Zvi 10, Beersheba",no
1806,בלינצ'ס קפה,"יהודה הלוי 15, קניון לב אשדוד, Israel",ChIJ-5im6QOjAhURsJtyGeRjLFM,בלינצ'ס קפה,"Yehuda Halevi St 15, Ashdod, Israel",right,שם זהה + אותו מספר בית (15) — רחוב בתעתיק שונה,בלינצ'ס קפה,iw,"יהודה הלוי 15, אשדוד","יהודה הלוי 15, אשדוד",yes,בלינצ'ס קפה,iw,"Yehuda Halevi St 15, Ashdod","Yehuda Halevi 15, Ashdod",no
1807,שיפודים,"האורגים 27, נמל אשדוד, Israel",ChIJg4zIVmyjAhURddFvAoKMioE,שיפודים אשדוד,"HaOrgim St 27, Ashdod, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודים אשדוד,iw,"האורגים 27, אשדוד","האורגים 27, אשדוד",yes,שיפודים אשדוד,iw,"HaOrgim St 27, Ashdod","HaOrgim 27, Ashdod",no
1813,נלסון,"ברל כצנלסון 13, אשקלון, Israel",ChIJSSx9cnCcAhUR5OBzgr8muUk,"Nelson נלסון קפה, מטבח ובר","15, כצנלסון, Berl Katsnelson St 13, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,"Nelson נלסון קפה, מטבח ובר",en,"15, כצנלסון, Berl Katsnelson St 13, Ashkelon","15, כצנלסון, ברל כצנלסון 13, אשקלון",yes,"Nelson נלסון קפה, מטבח ובר",en,"15, כצנלסון, Berl Katsnelson St 13, Ashkelon","15, כצנלסון, Berl Katsnelson 13, Ashkelon",yes
1838,השבע,"הבנאים 4, נמל אשדוד, Israel",ChIJfQxsjWujAhURZzLWBPYEHvw,השבע שווארמה,"HaBana'im St 4, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,השבע שווארמה,iw,"הבנאים 4, אשדוד","הבנאים 4, אשדוד",yes,השבע שווארמה,iw,"HaBana'im St 4, Ashdod","HaBana'im 4, Ashdod",no
1846,פיצה דומינו,"שד' בן גוריון 3, מצפה רמון, Israel",ChIJZ_Mh4k7yARUR2c5B6bpTf88,פיצה דומינו,"Sderot David Ben Gurion 1, Mitzpe Ramon, Israel",right,רשת — אותו סניף (רחוב תואם),פיצה דומינו,iw,"שדרות דוד בן גוריון 1, מצפה רמון","שדרות דוד בן גוריון 1, מצפה רמון",yes,פיצה דומינו,iw,"Sderot David Ben Gurion 1, Mitzpe Ramon","Sderot David Ben Gurion 1, Mitzpe Ramon",no
1856,פיצה פסטה,"המדע 43, באר שבע, Israel",ChIJE7f2xe9mAhUReKM7kS1Y9Ok,פיצה פסטה,"HaMada St 43, Be'er Sheva, 8486017, Israel",right,שם זהה + אותו מספר בית (43) — רחוב בתעתיק שונה,פיצה פסטה,iw,"המדע 43, באר שבע, 8486017","המדע 43, באר שבע",yes,פיצה פסטה,iw,"HaMada St 43, Be'er Sheva, 8486017","HaMada 43, Beersheba",no
1858,יאללה שווארמה,"אברהם אבינו 94, באר שבע, Israel",ChIJS5FMp2FmAhURsbC04B9Wfes,יאללה שווארמה,"מרכז גילת, אברהם אבינו 42, באר שבע, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,יאללה שווארמה,iw,"מרכז גילת, אברהם אבינו 42, באר שבע","מרכז גילת, אברהם אבינו 42, באר שבע",yes,יאללה שווארמה,iw,"מרכז גילת, אברהם אבינו 42, באר שבע","מרכז גילת, Avraham Avinu 42, Beersheba",yes
1862,אדיס-עלם,"הבנאים 5, נמל אשדוד, Israel",ChIJ0-oh8WujAhURbzyXC8ybZXU,אדיס עלם,"HaBana'im St 5, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,אדיס עלם,iw,"הבנאים 5, אשדוד","הבנאים 5, אשדוד",yes,אדיס עלם,en,"HaBana'im St 5, Ashdod","HaBana'im 5, Ashdod",no
1866,פיצאסו,"גדעון בן יואש 39, אשקלון, Israel",ChIJbY-RxyOcAhURc8ABfTeweK0,פיצאסו Pizzasso,"Gideon Ben Ioash St 39, Ashkelon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצאסו Pizzasso,iw,"גדעון בן יואש 39, אשקלון","גדעון בן יואש 39, אשקלון",yes,פיצאסו Pizzasso,iw,"Gideon Ben Ioash St 39, Ashkelon","Gideon Ben Ioash 39, Ashkelon",no
1878,שיפודי רון,"מ""ד המעפילים 4, דימונה, Israel",ChIJj3bwdgNGAhURfKPacRs4yjQ,שיפודי רון,"Memorial Dalet HaMa'apilim St 4, Dimona, Israel",right,רשת — אותו סניף (רחוב+בית),שיפודי רון,iw,"מ""ד המעפילים 4, דימונה","מ""ד המעפילים 4, דימונה",yes,שיפודי רון,en,"Memorial Dalet HaMa'apilim St 4, Dimona","Mem Dalet HaMa'apilim 4, Dimona",no
1886,סבא שמחה,"הרצל 27, שדרות, Israel",ChIJiS1hS06BAhUR2ozwb3oAgFI,סבא שמחה,"Hertsel St 27, Sderot, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,SABA SIMCHA,iw,"הרצל 27, שדרות","הרצל 27, שדרות",yes,סבא שמחה,en,"Hertsel St 27, Sderot","Hertsel 27, Sderot",no
1890,שניצל קוויק,"הפלמ""ח 20, אשדוד, Israel",ChIJH5w3zRejAhUR_np7AFS_-Qg,שניצל קוויק,"Sderot HaPalmach 20, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שניצל קוויק,iw,"שדרות הפלמ""ח 20, אשדוד","שדרות הפלמ""ח 20, אשדוד",yes,שניצל קוויק,iw,"Sderot HaPalmach 20, Ashdod","Sderot HaPalmach 20, Ashdod",no
1893,המטבח של לידור,"אטד 86, באר שבע, Israel",ChIJW5GFgwJmAhURsFwA74P05_k,המטבח של לידור,"Atad St 86, Be'er Sheva, Israel",right,שם זהה + אותו מספר בית (86) — רחוב בתעתיק שונה,המטבח של לידור,iw,"אטד 86, באר שבע","אטד 86, באר שבע",yes,המטבח של לידור,iw,"Atad St 86, Be'er Sheva","Atad 86, Beersheba",no
1895,"""מאפית בית הלחם""","קריית גת, Israel",ChIJ-VJ5BtiTAhURKfC3ejguMKY,בית הלחם והמאפה,"Derekh ha-Darom 13, Kiryat Gat, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,בית הלחם והמאפה,iw,"דרך הדרום 13, קרית גת","דרך הדרום 13, קרית גת",yes,בית הלחם והמאפה,iw,"Derekh ha-Darom 13, Kiryat Gat","Derekh ha-Darom 13, Kiryat Gat",no
1896,טביליסי,"דרך מצדה 266, באר שבע, Israel",ChIJK76RwURmAhURxcqfGYvKqQo,מסעדה טביליסי,"תחנת דלק פז, Derech Massada 266, Beersheba, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,טבליסי מסעדה,iw,"תחנת דלק פז, Derech Massada 266, באר שבע","תחנת דלק פז, Derech Massada 266, באר שבע",yes,מסעדה טביליסי,en,"תחנת דלק פז, Derech Massada 266, Beersheba","תחנת דלק פז, Derech Massada 266, Beersheba",yes
1917,הדסה כל ההבדל בטעם,"העבודה 57, נמל אשדוד, Israel",ChIJH1S4p0GjAhUR7PtA6y8tjWk,הדסה כל ההבדל בטעם,"Ha-Avoda St 57, Ashdod, Israel",right,שם זהה + אותו מספר בית (57) — רחוב בתעתיק שונה,הדסה כל ההבדל בטעם,iw,"העבודה 57, אשדוד","העבודה 57, אשדוד",yes,הדסה כל ההבדל בטעם,iw,"Ha-Avoda St 57, Ashdod","HaAvoda 57, Ashdod",no
1922,קייטרינג בשמל,"באר שבע, Israel",ChIJFS4g18NvAhURIri25pJymVs,בשמל,"Dror St 22, Be'er Sheva, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,בשמל,en,"דרור 22, באר שבע","דרור 22, באר שבע",yes,בשמל,en,"Dror St 22, Be'er Sheva","Dror 22, Beersheba",no
1928,T-MIX,"העצמאות 4, אשדוד, Israel",ChIJT74a4b2jAhURPhmauJ_of2Y,Mix Markt Ashdod,"Gei Oni St 6, Ashdod, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,Mix Markt Ashdod,ru,"גיא אוני 6, אשדוד","גיא אוני 6, אשדוד",yes,Mix Markt Ashdod,ru,"Gei Oni St 6, Ashdod","Gei Oni 6, Ashdod",no
1935,פיצה פצץ,"תש""ח 11, אשדוד, Israel",ChIJ7-RHdRGjAhURZs4INti1S18,פיצה פצץ אשדוד,"גן העיר, הגדוד העברי 5, אשדוד, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה פצץ,iw,"גן העיר, הגדוד העברי 5, אשדוד","גן העיר, הגדוד העברי 5, אשדוד",yes,פיצה פצץ אשדוד,en,"גן העיר, הגדוד העברי 5, אשדוד","גן העיר, HaGdud Haivri 5, Ashdod",yes
