"id","final","source","old_name","old_address","old_lat","old_lng","google_place_id","google_name","google_address","google_lat","google_lng","name_sim","distance_m","business_status","food_signal","google_primary_type","google_types","google_phone","google_rating","rating_count","opening_hours","has_photo","photo_name","photo_attribution","llm_verdict","llm_conf","llm_reason","google_maps_uri","resolved_final","collision","buckets","severity"
"1447","verified","llm","קפטן בורגר אילת","אילת, Israel","29.5569348","34.9497949","ChIJhQDp8iFxABUR-TtOO1QBKS4","קפטן בורגר Captain Burger","Derekh Yotam 1, Eilat, 88000, Israel","29.551030899999994","34.9524182","0.667","704","OPERATIONAL","food","hamburger_restaurant","hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment","08-657-2222","3.2","257","Monday: 12:00 PM – 2:00 AM | Tuesday: 12:00 PM – 2:00 AM | Wednesday: 12:00 PM – 2:00 AM | Thursday: 12:00 PM – 2:00 AM | Friday: 12:00 – 4:00 PM | Saturday: 7:00 PM – 2:00 AM | Sunday: 12:00 PM – 2:00 AM","yes","places/ChIJhQDp8iFxABUR-TtOO1QBKS4/photos/AaVGc3myaknx_LFv-4nKTRelObOdqghVWD9UGA_X6DLr4tQfYlSM8fD0gfpzLL08gzh2zcf-9QPrRAmviOu_JZRteSYxBnpR6Ph41dWAf8km5-oeNgzKb1ymWGobwHHnHo2YtAm0wkbSEtWZulI_fQ1kT6ID5bu7Hr_dfyWwvES1J44qkKYTQw_I4U_HqfS-UFrm1_kdMpfEkAHGoPqTM25-26MlDrmn9AH_Gjh5B7xpN0i4R0D05OkM9ob5xaXr57j7BGwwo9UIbJMLFMoc6pdgYAXpo1lN1XJieKUSm2q72wGxUNTW1o7B6_pO4x2VNeSz-RkjkrsmiMgR6u_QjJzzl7F6VAjfgT9O9xupJnDwSCIcqi_5LZBqYddOzg3FizZ91wfyp9eSG-QDsm_Y-Rtm-PGMrh1xH1erCkvuFTwwzd9RwU8","johan A","yes","0.92","Unique name 'קפטן בורגר' (Captain Burger) matches perfectly between listings. Both are in Eilat. Distance of 704m is notable but acceptable given that A has only city-level precision while B provides specific street address. Same business with address coordinate variation.","https://maps.google.com/?cid=3326191261073685497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"1825","verified","llm","פיצה עגבניה","אילת, Israel","29.5569348","34.9497949","ChIJ9a24gfBxABURnubtvKN_qls","פיצה עגבניה אילת","דרך יותם 1-3 מרכז תיירות, מפלס תחתון ליד מלון קלאב הוטל, Eilat, Israel","29.551039","34.95241610000001","1.000","703","OPERATIONAL","food","pizza_delivery","pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;dessert_shop;italian_restaurant;confectionery;meal_takeaway;food_store;store;restaurant;food;point_of_interest;establishment","08-932-7747","3.5","857","Monday: 12:00 PM – 2:00 AM | Tuesday: 12:00 PM – 2:00 AM | Wednesday: 12:00 PM – 2:00 AM | Thursday: 12:00 PM – 2:00 AM | Friday: 12:00 – 3:00 PM | Saturday: 7:00 PM – 2:00 AM | Sunday: 12:00 PM – 2:00 AM","yes","places/ChIJ9a24gfBxABURnubtvKN_qls/photos/AaVGc3mD7EUTTEGTyMXs_1B5cQMd-4UWbAun-2r6IG7x1LAb3-fTufAjHUgb_VN79E6q1jWeZ0d6Apl7kgXKTaGBKcbAaibCqbOtCswnu6Yr7Zb19gHFuSdQ6pLMCHreM7KlweS1N7JaBH46t6Un1XME9dOAGdk5FClqUdmZ5PxD0GSfwC8Q9iuVj7e_hIGmPH_FKK9RpEJtG4Iak-PfnCmZvSLnC2ypR0y6Z2ZbYO_HTIh2suTBJQDMp_ZhSnF3cmlYbBxiGtgz_hcknP8-wYwwi_T0e37-PIvQ--Omux_QyX1HqYBgBnDrq0POUe4Vl-aOenUzTTdQfRWjkgfHCLDAcrkN_MVW1geTP05wpfTOg1bEvJo6SZvAnwalS8f6B5EJZDguDWRKRMUbaionyCZbJ_FRmWXEhhdrSSIm4y-uzFU","פיצה עגבניה אילת","yes","0.92","Unique restaurant name 'פיצה עגבניה' (Agvaniyah Pizza) matches exactly in both listings. Both in Eilat. Google's address provides specific street details (Derech Yotam 1-3) while our listing has only city; 703m distance is acceptable given our address imprecision. Same business confirmed.","https://maps.google.com/?cid=6605232144718358174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"2767","verified","llm","המטבח של נורה","דאלית אל-כרמל, Israel","32.6922393","35.0482785","ChIJpWJT7nmvHRUR6leCXbHH0v8","Nora's kitchen","רחוב 6, דלית אל כרמל, Israel","32.6976136","35.049369999999996","0.222","606","OPERATIONAL","food","restaurant","middle_eastern_restaurant;restaurant;food;point_of_interest;establishment","052-384-8576","4.5","1002","Monday: 12:00 – 6:00 PM | Tuesday: 12:00 – 6:00 PM | Wednesday: 12:00 – 6:00 PM | Thursday: 12:00 – 6:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: Closed | Sunday: 9:00 AM – 6:00 PM","yes","places/ChIJpWJT7nmvHRUR6leCXbHH0v8/photos/AaVGc3nqEKQJWTcfYcuBOoWtv18XzqTwdyPQJ4UnTBePrLxpOkga7zO7fjhIP0PjWgiuuB0Tef3HPp25jrm7qOhwz7ek0Uv4TsRVQmV3XVsagL6t3pxhmxR31D4jViyRGG44SjnMzwWqiNri1qZYtYJmTAaarznMTWXwyJ3Muw80mLJqZ-adcH7_uhEUFhfIW52HbnpZZ5HSvXGEbGy_fmL6njl6A15FuTQCticqAF3OC9tBJRwyoILk8h8YBu2vqQOY5Exaw2YDx5RG1AikJOZhSJmtC16nxacTbe3FO9D8p3pw_ipqZi3nkYkEKZ2rV1c8K2xnDo_Cp-5OrO3PPACY9PMdDHMuzKV0pxSi09j7thPk4TN7hrpdtL7hwL6QEDs9ldAOlkhMxJkvxiOX16vanp4gdaqKPbiHmn_9a-NbNfAzng","המטבח של נורה - דאלית אל כרמל NURAH'S KITCHEN","yes","0.95","Unique business name matches in translation (המטבח של נורה = Nora's kitchen). Both in Daliyat al-Carmel. Distance of 606m is acceptable given potential GPS inaccuracy in small towns and our coordinates being often wrong. Street address provided by Google.","https://maps.google.com/?cid=18434015789372823530&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM עם name_sim נמוך · כתובת מקור כללית + מרחק","5"
"2449","verified","llm","פלאפל בללי","שלומי, Israel","33.0760504","35.1485842","ChIJHQLtlsnTHRURinRiRrpbTms","Falafel Balali","HaRav Uziel St 42, Shlomi, Israel","33.075319799999995","35.1425865","0.714","565","OPERATIONAL","food","falafel_restaurant","falafel_restaurant;restaurant;food;point_of_interest;establishment","054-668-5818","4.8","682","Monday: 12:00 – 4:00 PM | Tuesday: 12:00 – 4:00 PM | Wednesday: 12:00 – 4:00 PM | Thursday: 12:00 – 4:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 4:00 PM","yes","places/ChIJHQLtlsnTHRURinRiRrpbTms/photos/AaVGc3nduNZdrheI_DuMWyfP_ZE6EjGq5p2QEbwDcJDVxjFJxt3qHvTuR9WjucuEq148Ql_GsBVoATqMfjj4SzcMBaOnVtgaQZ8Xd2jp46bifk0NYjuhOMrHPnDryoO-pXVexzEYaZ6YIl98qDWFwAYH0BMxl8-N8wHcZDPvsjhE_pKe_pXX6EozcBa5IitZDgdJRapjzEyKBGl9joUO2Vfc9dUNFXNQdcSrHjn-K4WUG0OTUYjD1YrmAkOL0LVOAI3fsY9EatFtkCajanccTgvLmjxsXOjyTdANuxu9i2x-gvAFmEPj46p515lfv2Taon4Q9viiK2lQw9CPgZcZgDd099AVVjprj1AYHTep-qujqH9uHG2djkUTzZRariKnSyTKrrtvwJpEgp5h6FuDrUxB40wuOij8Wx-tEpqWd0Pi790","פלאפל בללי","yes","0.92","Name matches (פלאפל בללי = Falafel Balali, transliteration). Same city (Shlomi/שלומי). Distance of 565m is substantial but acceptable given coordinate inaccuracy in our database. Unique restaurant name strongly suggests same business.","https://maps.google.com/?cid=7732218465844622474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"1975","verified","llm","הלנה","בית שאן, Israel","32.4967519","35.4973022","ChIJa5Gcl7JfHBURqXZ8chzmfTU","Helena Bar&Restaurant הלנה בר מסעדה","Sha'ul HaMelech St 100, Beit She'an, Israel","32.4980152","35.502598","1.000","516","OPERATIONAL","food","restaurant","restaurant;bar;food;point_of_interest;establishment","04-887-7577","4.4","1334","Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 2:00 AM | Friday: Closed | Saturday: 8:00 PM – 1:00 AM | Sunday: 12:00 PM – 12:00 AM","yes","places/ChIJa5Gcl7JfHBURqXZ8chzmfTU/photos/AaVGc3mBtQyjfleuPA3aWWyAM2prDD_79D1rrSokEeXnQL3cW051VwfcI6vHtHzZ8aTMau5tbmYAYxJXLk2jrgjdbpNqESQvzNGlklYFt4ag0dEs2J9rRjkOGHHfm7gKoa9gMPWjPUHv3iZrSacX0rAKVJ9ObbAJzVZ-OMlPyfoS5YTJKJiMVOny94-zL26frHivD4HfVbwZlojStu4wdWw1sYKeBDL5pq87Yk9yJcRJizVrQ85LSM0CVap974S0zHbqzjvsRp6ze-SoZG-z14UTsuWkg7mhWkK-gIis4-0iMSSYeipqGowPPLizYIUVB4P9zEgyhofMKs9Hx6mlzGUNDL0p08weEieAz9p5mpaO0PYTfxKwASRNnG7j0gPIaBsTQwlLS98yHig0ag1FemQwwYc16B9segNwXoHiMpXmjBH8Khfcy7hnWbXtRHG1KuVo","Helena Bar&Restaurant הלנה בר מסעדה","yes","0.92","Unique name 'Helena/הלנה' matches exactly (Hebrew translation). Both in Beit She'an. Street address provided by Google (Sha'ul HaMelech St 100) is within reasonable distance (516m) of city center, consistent with imprecise coordinates in our database. Strong name match outweighs distance.","https://maps.google.com/?cid=3854489865953244841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"3926","verified","llm","בלאק צ'רי","אור יהודה, Israel","32.0270045","34.8629898","ChIJ6WCxpSo1HRURtoTta8PNEk0","בלאק צ'רי","Ha-Melakha St 11, Or Yehuda, Israel","32.0225296","34.8617494","1.000","511","OPERATIONAL","food","food","restaurant;food;point_of_interest;establishment","052-991-1184","4.8","26","Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 2:00 PM | Saturday: Closed | Sunday: 6:00 AM – 11:00 PM","yes","places/ChIJ6WCxpSo1HRURtoTta8PNEk0/photos/AaVGc3lJ44mq0XO98kxdL6ZYBTXoEF_APalOPqZj5jHvFfaCJ1G0L4RFum0L451FvnOwaX_gdYKCkgARUA_VXKc2_X8tDB9FLIk4X-1uAZkJrW0UrqEdgqAFWIk0tF7oFgn4aEAb_syiTtcg9RzqCmPY-hwg9gDvw5Uz-63XG1C1ERjIjeWX7QAJ7NS3sW1btm_1heg0SfAMR1lejwkpGlyypZNAWIi7aeCRNeHBIxCw5CF4geAVShmItyo-_H2luE6T7TSPsHUos60oWlMBnNnka7VQeA98mMEgk4bhthkReOwH5Ao4W2l1yhQM7hgLvrZv4A1YWpenRWaj8ERIaIWTnOe-g-1g6Hiy3fH6rF0vhEm5XbSbRohYztYg-u2iHZtej16afy2NBHZ27o9uvU9vcqT-r7oeMlK70vo1tlJIbADJCw","עמליה בראונר","yes","0.92","Exact name match (Black Cherry in Hebrew), same city (Or Yehuda/אור יהודה), unique business name, and street address provided by Google. 511m distance is acceptable given that A only had city-level precision; Google's street-level address (Ha-Melakha St 11) represents the actual location.","https://maps.google.com/?cid=5553727529714287798&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"2537","verified","llm","הוט HOT פיצה","גן נר, Israel","32.5308688","35.3391118","ChIJD8GzxFlWHBURt9_g1jpGE2M","Hot pizza - Gan Ner","Shaked St, Gan Ner, Israel","32.527595","35.3353002","0.500","510","OPERATIONAL","food","pizza_delivery","pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;meal_takeaway;restaurant;food;point_of_interest;establishment","04-649-2299","4.4","109","Monday: 1:00 – 11:00 PM | Tuesday: 1:00 – 11:00 PM | Wednesday: 1:00 – 11:00 PM | Thursday: 1:00 – 11:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 6:00 – 11:00 PM | Sunday: 1:00 – 10:30 PM","yes","places/ChIJD8GzxFlWHBURt9_g1jpGE2M/photos/AaVGc3k74LLVX-PBo8538YSePfAMxv-4P6kDS-vTG7bgDtnLWorPvw2Mt3cffexLWkvHxeDoaVgZRBLbXIczMmIWZV93itX0vBTw6GXjAZx0ksV7m6h_FXSUfceECUvJhZS3rg6cavpA-EzG9XUvtm38MzjobXyoFT0STxiayALP1jogsSj-gQcDF2HxuBaXO-t-HgtWKhIyM4RybRTpVVTHm1iqTdvfxkJ_n3YrzQJtoWqFUVypJSC2EdJsVagDdGHEgTc02KKdVUnd1DSlJ5_K54KcT7hHhBHlRHahx2_ZlZdtoO8uxnyZUOO1FHrWAaq3RgC2YXyeduFsAMGGhkxssdxZTTdLd4ufdgDrVlNApOLtwyI95d4dkEEOX3MjAb4_GWUT_T7yrW0AJB5nRF9l-Niba7qRHU_2wPb4KQpvpIwAGZWc","Hot pizza - Gan Ner","yes","0.92","Unique name 'HOT pizza' matches 'Hot pizza', city Gan Ner matches, address is in same city. 510m distance acceptable given our coordinates are often imprecise and both are clearly in Gan Ner.","https://maps.google.com/?cid=7139127052839477175&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"2651","verified","llm","מיטבלים","ראש פינה, Israel","32.968215","35.5438245","ChIJcxDlcBkiHBURNHB07RpNwEw","Restaurant Meatbalim","Derech HaGalil, Rosh Pina, 1201074, Israel","32.967758499999995","35.54922760000001","1.000","507","OPERATIONAL","food","restaurant","event_venue;restaurant;food;point_of_interest;establishment","04-686-0107","4.1","1622","Monday: 2:00 – 10:00 PM | Tuesday: 2:00 – 10:30 PM | Wednesday: 2:00 – 10:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 2:00 – 10:00 PM","yes","places/ChIJcxDlcBkiHBURNHB07RpNwEw/photos/AaVGc3kK-T79cUIuoIrx4dOgEt-ZWKYISkcKG2TLAWQMoOJJSGdjVLrL3zsPxTJ_7ctoQfGtSH2a3PYgJ9w8lLRbRcuGQ3r4ll7ikWxxC33sbVRXT4JA-3oflUHkslFrwnyZOYEHeVCVZMe4isTob0XrwjCDInihQoudxkyUR0PgUg0vQIJ1WYKXPrS799yloKu9b7o3kpg6_SSJVWyp1fIVN3EUlrFm1D-W4WbsEoNbHMWfz6f_ACc3-2kEmHc3crR3JfPKG_ZoM-QHEO11b_jyqT4-2K7W3zOCnANfGVWw26QVACj6JqvhbeR1JCADYQX3UxviP13nophQacAfi6In5oQdhajuKwPeTtA74KXpCuO2X4HWyBYjozs2Kc6LZQbTKxpUP8ORbqh9r4wRU9-aduZCWNNA8FKzkbgt2VrCbGJky7QmhnE42YQkqDIGNy4e","מסעדת ארץ כנען","yes","0.92","Unique name match: 'מיטבלים' (Meatbalim/Meatballs) translates to 'Meatbalim'. City matches (Rosh Pina/ראש פינה). Address is in same city with plausible variation in street location. 507m distance is reasonable given typical coordinate errors for this type of listing.","https://maps.google.com/?cid=5530505120459288628&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","LLM confidence מתחת 0.95 · כתובת מקור כללית + מרחק","5"
"5354","verified","llm","אושי אושי","אגודת ספורט בית""ר 1, קניון ירושלים, Israel","32.0742539","34.7912991","ChIJM7K_KozXAhUR9ws5qP3Lj3o","Oshi Oshi","Derech Agudat Sport Beitar 1, Jerusalem, Israel","31.751534099999997","35.1874402","0.667","51825","OPERATIONAL","food","sushi_restaurant","sushi_restaurant;japanese_restaurant;restaurant;point_of_interest;food;establishment","1-700-708-023","3.6","648","Monday: 10:30 AM – 10:30 PM | Tuesday: 10:30 AM – 10:30 PM | Wednesday: 10:30 AM – 10:30 PM | Thursday: 10:30 AM – 10:30 PM | Friday: Closed | Saturday: Closed | Sunday: 10:30 AM – 10:30 PM","yes","places/ChIJM7K_KozXAhUR9ws5qP3Lj3o/photos/AaVGc3m_zQB90mU6TOKVCMq-zVgPnygQ7x4_gKL0UEnzaC0Q7GbAUyW0uEpbACDo1t0aCJhyJMAAuLOFicUTG0FkUJHxQzGhAjGZ2yG67eurUXLsgf5GVsrZ3Lte_qQSpRyWOiG4ACIdLYr4h_l0jhODDl8KE3ORBApUdsPwgp2mCsOXdp_n0F8A-FvRL3h2DLrI62O5-Nw2bRFr-B_hDl0KQgT7-hIYHTaCuBrFj6zkaA10iMmc9AFPYbOL-YtiTKyAf1Bmdn8bWDuh08VOoPCE71VpE6J_a44Hp_8m97rRM9mCOjClH8H5uV-sHcAHFSoYqYeeaVlkMNi_27FLK3vJQNyeG90AamiyYCk5xiqliNhiDgkkrsMdxGc9dP6rbe1B9NICIJZrd3YibMgFjXgMEpnTB50AtfkYtP03oQjB7Hw","דבורית ישר","yes","0.95","Name matches perfectly (Hebrew 'אושי אושי' = English 'Oshi Oshi'). Address components match: 'אגודת ספורט בית""ר 1' (Agudat Sport Beitar 1) and 'קניון ירושלים' (Jerusalem mall). Large distance_meters appears to be a calculation error; street and house number align clearly. Unique restaurant name confirms match.","https://maps.google.com/?cid=8831501684606307319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","רשת + מרחק גבוה","4"
"6096","verified","address-first","קפה ניצה","שד' ניצה 8, נתניה, Israel","32.0852997","34.7818064","ChIJ2aDQ8a9qHRURXkrEOVNsVIQ","Cafe Nitza","Nitsa Blvd 8, Netanya, Israel","32.3365629","34.852049","0.500","28710","OPERATIONAL","food","restaurant","restaurant;cafe;food;point_of_interest;establishment","09-963-9099","3.8","521","Monday: 8:00 AM – 7:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 8:00 AM – 7:00 PM","yes","places/ChIJ2aDQ8a9qHRURXkrEOVNsVIQ/photos/AaVGc3mZTG1VRboHhTNC80l8mBkAr5rgLkq1CPlaMQkgsm9GvJNfrz_KrK_1mnNsd31dNtnyD_96tEQWDA9XzxCrjTcQosjmFb4peqnIWRYrxgSp63xr0FZ3ogh7G6sL11Hr6IS6Z-bj8J1B6VQVLuLc5SyB1lceRrtZSceE2fyVMMcRWGw8sa8piEzOcwQL6Q-caoyAhHyG08kxM2B3e-zu4wbNjQLFwjxgpWCyoGoY5vOSRN_ck1eJoZrwi9DHxUEzwTnuWBHEbVsqv_v8uV2oK4lUX98A6R9KIcoDAHEWC09wRfYfckdbG_M-AViE1XXNi6rNPoBd4nlKTc5D8rMNaNyv4D5swvzxLYzao75Jx56xLwbjvetZRu5HG8r7THluh6oiJu2OKVHOvL2oWsB6nCBPzWAp-B84M2Ci7flDHmPiTQLY","Shmuel Peled","","","","https://maps.google.com/?cid=9535365415757433438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"1778","verified","address-first","מוקפצין","שד' ירושלים 2, באר שבע, Israel","31.4242578","34.568817","ChIJp1gXzQ1mAhURIpQT29tsPYM","מוקפצין","Sderot Yerushalayim 2, Beersheba, Israel","31.245861299999998","34.7824688","1.000","28377","OPERATIONAL","food","restaurant","restaurant;sushi_restaurant;hot_pot_restaurant;asian_restaurant;noodle_shop;japanese_restaurant;food;point_of_interest;establishment","1-700-555-346","4.1","280","Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: 7:00 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM","yes","places/ChIJp1gXzQ1mAhURIpQT29tsPYM/photos/AaVGc3m6fWaGj35fWMbObi4WRfiacG6ns-457I94tiUVEjNnU4cHBZMiiWldAml2kHpcCkCzeDmutpnHReLFTw_5NUj-1VJhxwmq_Jw0aUVP3ttykcRKkvSdHNp0ohJOBUCpgeMVX85TPmb9T1hepBjGtJnjSiHOjlkov_xpnDB9J6xkqqvSpb50DAqa5esL7cKk5JQVUsaTD63un39_wniNnkVV9VhDAf96lTClxv4HNQl2jCVa4LwYcsZhWpPiiS8Qx9uu9G4eoJomHNqDy2OD328tE1_sZIeJUhhlTpp7smgA1ggZJDhRWEbzV3_TIlTKuEoSk-4Ybechi0sZYIWEi1czHA91-Bcb8qli8epABW4I_jUg6jGZXArc3KT2lrHoN15-m6yjRJKqkrfu6c0DEUnHol8OXrsIqXEJY7AwiL_oyQ","Tamim Yahya","","","","https://maps.google.com/?cid=9456834484077040674&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"6048","verified","address-first","אלונזו פיצה","ככר העצמאות 13, נתניה, Israel","32.0852997","34.7818064","ChIJucBQiqhqHRURMkp92ZLJ7YE","אלונזו | Alonzo","Kikar HaAtsmaut 13, Netanya, Israel","32.3304506","34.8523855","1.000","28057","OPERATIONAL","food","restaurant","vegetarian_restaurant;italian_restaurant;cafe;restaurant;food;point_of_interest;establishment","09-799-6267","4.2","1086","Monday: 7:00 AM – 12:00 AM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 12:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:30 PM – 12:00 AM | Sunday: 7:00 AM – 12:00 AM","yes","places/ChIJucBQiqhqHRURMkp92ZLJ7YE/photos/AaVGc3l68UFM9h_xate7yOcZjF8hJ0JW-O-wisoet0wSZyBjWBFMjaFwQ6shYmH6pGDpdc2g7zgQ9ZATQiQivB0HXvYSmmJjyGv1pKD_VE-wfcOmFVpOHyWYsGP67m2_WA0KxZ1sjNZEeqtT7FWXer9vjBqydApJg4Co3Q6UXNV8qV7hbD6ucYlDap_LoiF8mT-UgRZfOfqlD0qK6nDKHGPm_w_YIf1XDuu5CqEm6l94630Be3_J6XlGiP1-pLQ0P2RUG_CvoFiwtJ2QSO_TAYlZCAwPEBdhn7WUiYup-GJ7dIlVaa_SvgS80jcC2n7hZzNXdb2eMfsHlmmxCSYVIkuxqO6-XBp6C7mu07KjYsCuO4XXw4NWSVj7x_uu3oqVYmJbBJzmLmENhk81bdVAjmWbRJXW8qE9Y9Zq6dLXG5d-RXHxo_jN","אלונזו | Alonzo","","","","https://maps.google.com/?cid=9362360832924404274&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"5793","verified","address-first","גונס","ככר העצמאות 8, נתניה, Israel","32.0852997","34.7818064","ChIJ75yU16dqHRUR175YJ_om7gc","Goons - גונס פיצה ובירה","Kikar HaAtsmaut 8, Netanya, Israel","32.329965699999995","34.8512856","1.000","27980","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;bar;restaurant;food;point_of_interest;establishment","09-775-5033","4.2","769","Monday: 5:00 PM – 3:00 AM | Tuesday: 5:00 PM – 3:00 AM | Wednesday: 5:00 PM – 3:00 AM | Thursday: 5:00 PM – 3:00 AM | Friday: Closed | Saturday: 7:30 PM – 2:00 AM | Sunday: 5:00 PM – 3:00 AM","yes","places/ChIJ75yU16dqHRUR175YJ_om7gc/photos/AaVGc3nGyBjxcfbN_WEzttwPxYhCFzM8-V09GMG_QW61ERUJRgnIy-lZg1KLtCaiEU8AIp63HAZNsB8lSjvIjtVuMBFoVw48ZVt2tvCL3xL12JCdOZiF8delIAaZGUTwQrKGVUngf2rZMZRs49_te71qQM_z0eVJOvT4GgGYKjiTXVzYsl4X9bF9JRFxHaHA3OeBEfWcr9gTNxPkKMtFdWjPclz6Y855T-owa1fxkCYEwDgXrqLD7ftKR_BV4kGzPHrnAV3A62ujXet259D8I_fJHizqkAwESd6L6hdpSGLgQOQT_EIfeEfGGpanFqIhZ2ZXJUyxuRm6XjBaOB6Enj7Xi0id5weTqwtq3z9PyLur3IQ2BRDXUuvFWlotNV6wLWhd0jtKbqkRxoex0AYmDuJitb7IABiwctWlkL8iNRJmnNQ9ymY","Dmitrii Litvinov","","","","https://maps.google.com/?cid=571437058566438615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
"5829","verified","address-first","דוד'ס בורגר","קרמניאן משה 4, נתניה, Israel","32.0852997","34.7818064","ChIJZ5NFObNrHRURQNg902kllfs","Dudes Burger","Karminyan St 4, Netanya, Israel","32.3296165","34.8511543","0.778","27939","OPERATIONAL","food","hamburger_restaurant","hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment","09-765-3110","4.4","363","Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 3:30 PM | Saturday: 8:30 PM – 1:00 AM | Sunday: 11:00 AM – 12:00 AM","yes","places/ChIJZ5NFObNrHRURQNg902kllfs/photos/AaVGc3nm0C0oadfEAp4EhnIHHjUdpARTzQK3eXAqjf_Lqc9RWaOhadNgLhgVJjJN3P0DdRRLGC5ufFjW5WXNP6-PObt4S_Eqb1oywBveU2ByIQvhQfC93HXAEyKvZKZB4kvAET4jKWlEiK5Yh0CWBCvuIfjxZjHHjdNpl-5fglBi8H00u5JaR8_7b_i9xMguU0clgfW_EK5zh8TSu3Z1dzUydQwQBPIp0a97ZNpXGyOu8O2PclJB7GWafCfg19GnnqG22MO-iCghwjUH0svinQSYA6Jb-uuTfvJSQaWm2RyEAMcx3-HSZvtO31zTBTHq8U08uTRFQYf_vN-9r0_qypiu7MSpTZ81jo4ALJ1JxMm5hndo9UTBd7EsXTSLQlrQVfVuOiG_zWmLJN4Py27z81Xu3QHRPwKk4C0gHiUTo9x1TwHthODf","Arthur Lampert","","","","https://maps.google.com/?cid=18128437011495639104&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first + מרחק גבוה","4"
