id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
1381,flagged,0.7,0.667,848,קייטרינג טאשי גאורגיה,קייטרינג בשרי כשר טאשי גרוזיני בטעם הבית,no,"אלי כהן 19, אשקלון, Israel",,no,dist=848m name=0.67 needs-review
1382,flagged,0.4,0.556,30323,בר בארי אנטריקוט בר,BarBari Entrecote Bar,no,"שד' ירושלים 2, באר שבע, Israel",,no,dist=30323m name=0.56 business=CLOSED_PERMANENTLY (non-operational)
1383,flagged,0.4,1.000,13874,פיצה מטר,פיצה מטר אשקלון,no,"אקסודוס 6, אשקלון, Israel",,no,dist=13874m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1384,flagged,0.7,1.000,447,מנהטן טוסט נקניק,מנהטן - טוסט נקניק,no,"שד' לכיש 16, קריית גת, Israel",,no,dist=447m name=1.00 needs-review
1385,no_match,0.2,0.500,1732,סאן סושי ונודלס,San Sushi Ashdod,no,"שד' מנחם בגין, אשדוד, Israel",,no,dist=1732m name=0.50 no-match
1386,flagged,0.6,0.000,5,בית מאפה הגשר,Bridge bakery,no,"שד' יעלים 32, באר שבע, Israel",,no,dist=5m name=0.00 proximity-name-mismatch
1387,no_match,0.2,0.429,28392,"הסנדק (רמב""ם), באר שבע",Sombrero Be'er sheva,no,"שד' ירושלים 2, באר שבע, Israel",,no,dist=28392m name=0.43 no-match
1388,verified,0.95,0.800,4,טירמיסו,Tiramisu,no,"שדרות הים התיכון 1, אשדוד, Israel","HaYam HaTichon Blvd 1, Ashdod, Israel",yes,dist=4m name=0.80 close-proximity
1390,flagged,0.6,0.000,60,cofix,קופיקס סיטי אשדוד,no,"העצמאות 93, אשדוד, Israel",,no,dist=60m name=0.00 proximity-name-mismatch
1391,no_match,0.2,0.200,2076,פלאפל שווארמה הכרם,HaKerem Falafel,no,"הע""ל 30, מול 7 MALL, באר שבע, Israel",,no,dist=2076m name=0.20 no-match
1392,flagged,0.7,0.750,547,מקדונלד'ס,McDonald's,no,"בית קמה, Israel",,no,dist=547m name=0.75 needs-review
1393,no_match,0.2,0.241,17446,בי טי המבורגרים,בורגר סטיישן אשקלון BURGER STATION ASHKELON,no,"שד' בן גוריון 21, קניון גירון, אשקלון, Israel",,no,dist=17446m name=0.24 no-match
1394,no_match,0.2,0.222,638,פלאפל באר שבע,סביב השעון,no,"המלך שאול 109, באר שבע, Israel",,no,dist=638m name=0.22 no-match
1395,no_match,0.2,0.500,486,הסנדביץ של השף שגב,הבאגט של שגב,no,"קריית גת, Israel",,no,dist=486m name=0.50 no-match
1396,no_match,0.2,0.143,1167,שמונה,Mizrahi Bank,no,"שד' ירושלים 12, אשדוד, Israel",,no,dist=1167m name=0.14 no-match
1397,no_match,0.2,0.143,1064,קופי נקסט,Sea Mall,no,"אבן עזרא 14, קניון לב אשדוד, Israel",,no,dist=1064m name=0.14 no-match
1398,no_match,0.2,0.000,882,סגה סושי,Manga,no,"שד' התמרים 12, קניון מול הים, אילת, Israel",,no,dist=882m name=0.00 no-match
1399,flagged,0.7,0.250,82,לונה,קניון אמות באר שבע,no,"חיל הנדסה 1, מרכז בי 7 באר שבע, Israel",,no,dist=82m name=0.25 needs-review
1400,no_match,0.2,1.000,15800,ארומה,Aroma Espresso Bar ארומה אספרסו בר,no,"שד' בן גוריון 21, קניון גירון, אשקלון, Israel",,no,dist=15800m name=1.00 no-match
1401,verified,0.88,1.000,247,פלאפל הישועה,פלאפל הישועה,yes,"שד' לכיש 6, קריית גת, Israel","Mish'ol Paz 101, Kiryat Gat, Israel",yes,dist=247m name=1.00 near+name
1402,flagged,0.7,0.214,101,ביג בראשית שווארמה,Shawarma Bereshit,no,"הבנים 3, אשדוד, Israel",,no,dist=101m name=0.21 needs-review
1403,flagged,0.4,1.000,342,Pizz stop עומר,Pizz Stop,no,"רותם 17, מרכז מסחרי עומר, Israel",,no,dist=342m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1404,flagged,0.4,1.000,113,Kings pizza,Kings Pizza,no,"חיים לנדאו 4, באר שבע, Israel",,no,dist=113m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1405,flagged,0.7,0.778,550,לחם ברויטמן,Lechem Broitman Bakery,no,"האלמוגים 17, אילת, Israel",,no,dist=550m name=0.78 needs-review
1407,no_match,0.2,0.429,3261,בזיליקום,Basilika - Italian Restaurant,no,"צה""ל 6, אשקלון, Israel",,no,dist=3261m name=0.43 no-match
1408,verified,0.88,1.000,91,אללתה מטבח אתיופי אותנטי,אללתה - מטבח אתיופי אותנטי,yes,"הרצל 33, אשקלון, Israel","Herzl St 33, Ashkelon, 7860132, Israel",yes,dist=91m name=1.00 near+name
1409,verified,0.88,1.000,92,קפה גרג,קפה גרג,yes,"בעלי המלאכה 5, צים סנטר נתיבות, Israel","Ba'alei ha-Melakha St 5, Netivot, Israel",yes,dist=92m name=1.00 near+name
1410,flagged,0.7,0.250,217,ברכת השובע,שווארמה ראש העיר,no,"העבודה 31, אשקלון, Israel",,no,dist=217m name=0.25 needs-review
1411,flagged,0.7,1.000,755,טובלה בעיר,טובל'ה בעיר,no,"שדרות, Israel",,no,dist=755m name=1.00 needs-review
1412,verified,0.88,0.500,113,פיצה גוטה,Gute Pizza,no,"ביאליק 26, באר שבע, Israel","מרכז חן, חיים נחמן ביאליק 26, באר שבע, Israel",yes,dist=113m name=0.50 near+name
1414,flagged,0.4,1.000,401,טוניס אורגינל,מסעדת טוניס אורגינל,no,"יוסף סמלו 78, נתיבות, Israel",,no,dist=401m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1415,no_match,0.2,0.556,1890,שניצל יוסף,Schnitzel Yosef,no,"בעלי מלאכה 11, נמל אשדוד, Israel",,no,dist=1890m name=0.56 no-match
1416,flagged,0.4,0.273,4680,הביגה,ביגה אשקלון,no,"אשקלון, Israel",,no,dist=4680m name=0.27 business=CLOSED_PERMANENTLY (non-operational)
1417,flagged,0.7,1.000,415,פיצה ביאנקה,ביאנקה - Bianca,no,"אלי כהן 34, אשקלון, Israel",,no,dist=415m name=1.00 needs-review
1418,verified,0.95,1.000,50,יהלי שירותי הסעדה,יהלי שירותי הסעדה,yes,"שאר ישוב 1, שדרות, Israel","She'ar Yashuv St 1, Sderot, Israel",yes,dist=50m name=1.00 close-proximity
1419,flagged,0.7,0.333,220,פיצה מון אמי,mishlohim pizza,no,"חרוב 26, דימונה, Israel",,no,dist=220m name=0.33 needs-review
1420,flagged,0.7,0.250,93,אלברטו,פבלה pavella,no,"מרטין בובר 1, אשדוד, Israel",,no,dist=93m name=0.25 needs-review
1421,no_match,0.2,0.238,536,r.m קייטרינג לאירועים,מאמא אירועי בוטיק,no,"קריית גת, Israel",,no,dist=536m name=0.24 no-match
1422,verified,0.88,1.000,139,פיצה של אפרים,הפיצה של אפרים,yes,"הנשיא 97, אשקלון, Israel","Ha-Nasi St 97, Ashkelon, Israel",yes,dist=139m name=1.00 near+name
1424,no_match,0.2,0.091,1810,רוסו פומדורו,Big Beer Sheva,no,"דרך אליהו נאוי 18, ביג באר שבע, Israel",,no,dist=1810m name=0.09 no-match
1425,flagged,0.6,0.200,20,אלפרדו,Razin Center,no,"אילות 31, אילת, Israel",,no,dist=20m name=0.20 proximity-name-mismatch
1426,no_match,0.2,1.000,19265,שיפודי האווז,שיפודי האווז,no,"פאואר סנטר סילבר, אשקלון, Israel",,no,dist=19265m name=1.00 no-match
1429,flagged,0.4,1.000,695,המרוקאית הקטנה,המרוקאית הקטנה,no,"שד' יגאל אלון 10, דימונה, Israel",,no,dist=695m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1430,verified,0.88,1.000,144,פיצה האט,פיצה האט - שדרות,yes,"דרך מנחם בגין, שדרות, Israel","מרכז מול 7, שדרות, Israel",yes,dist=144m name=1.00 near+name
1431,flagged,0.7,0.200,187,האיטלקיה הקטנה,The little Italian,no,"לואי פיקרד 2, באר שבע, Israel",,no,dist=187m name=0.20 needs-review
1432,flagged,0.7,1.000,1030,פיצה האיטלקיה,פיצה האיטלקיה אשקלון,no,"אלי כהן 40, אשקלון, Israel",,no,dist=1030m name=1.00 needs-review
1433,flagged,0.7,0.000,132,פיצה סופרר,פיצה כמעט חינם,no,"בן יהודה 5, שדרות, Israel",,no,dist=132m name=0.00 needs-review
1434,flagged,0.7,1.000,428,הפינה של אילן,הפינה של אילן נתיבות,no,"יוסף סמלו 201, נתיבות, Israel",,no,dist=428m name=1.00 needs-review
1435,no_match,0.2,0.000,1483,קפה קפה,קפה רות,no,"שד' התמרים, אילת, Israel",,no,dist=1483m name=0.00 no-match
1436,flagged,0.7,1.000,371,טריפוליטנה,טריפוליטנה,no,"החלוץ 120, באר שבע, Israel",,no,dist=371m name=1.00 needs-review
1437,flagged,0.7,1.000,298,פיצה מוצרלה,פיצה מוצרלה,no,"רחבעם זאבי 4, אשקלון, Israel",,no,dist=298m name=1.00 needs-review
1438,no_match,0.2,0.500,1485,New Deli ניו דלי אשדוד,ניודלי Newdeli,no,"שד' מנחם בגין 1, מרכז צימר אשדוד, Israel",,no,dist=1485m name=0.50 no-match
1439,verified,0.88,1.000,183,ג'אפן ג'אפן מצפה רמון,גאפן גאפן,yes,"שד' בן גוריון 2, מצפה רמון, Israel","מתחם אבן דרך, Sderot David Ben Gurion 2, Mitzpe Ramon, Israel",yes,dist=183m name=1.00 near+name
1440,no_match,0.2,0.455,17936,פלאפל משיח ניסים,הפלאפל של שרון,no,"שד' בן גוריון 25, אשקלון, Israel",,no,dist=17936m name=0.45 no-match
1441,no_match,0.2,0.000,453,פיצה העמק,easy pizza - איזי פיצה,no,"מורדי הגטאות 4, אשדוד, Israel",,no,dist=453m name=0.00 no-match
1442,no_match,0.2,0.571,634,אטמוספרה,Atmosphera,no,"ז'בוטינסקי 29, אשדוד, Israel",,no,dist=634m name=0.57 no-match
1443,no_match,0.2,0.200,294,א.ב שרותי מזון,מיני בית,no,"המלך שאול 28, באר שבע, Israel",,no,dist=294m name=0.20 no-match
1444,no_match,0.2,1.000,2126,קמפאי סטריט ווק,Kampai Street Wok - קמפאי סטריט ווק,no,"גור דב 13, אשדוד, Israel",,no,dist=2126m name=1.00 no-match
1445,no_match,0.2,0.250,1788,אצל קמילו,כולנו - Kulanu,no,"אשקלון, Israel",,no,dist=1788m name=0.25 no-match
1446,flagged,0.6,0.250,67,האומן 9,Haoman 9- Coffee Confectionery,no,"האומן 9, אילת, Israel",,no,dist=67m name=0.25 proximity-name-mismatch
1447,flagged,0.7,0.667,704,קפטן בורגר אילת,קפטן בורגר Captain Burger,no,"אילת, Israel",,no,dist=704m name=0.67 needs-review
1449,flagged,0.6,0.100,31,עץ הזית,Olive Tree Restaurant,no,"המנוף 9, באר שבע, Israel",,no,dist=31m name=0.10 proximity-name-mismatch
1450,no_match,0.2,0.429,311,בורגראנץ' אשקלון,Burgeranch,no,"דרך אליהו נאוי 12, ביג באר שבע, Israel",,no,dist=311m name=0.43 no-match
1451,flagged,0.7,0.667,597,מסעדת ללו,Lalo's restaurant,no,"חורב 259, אילת, Israel",,no,dist=597m name=0.67 needs-review
1452,verified,0.88,1.000,81,פושטק,פושטק,yes,"הרצל 5, אשקלון, Israel","בית פרנק, Hertsel 5, Ashkelon, Israel",yes,dist=81m name=1.00 near+name
1453,no_match,0.2,0.217,463,Black & White סנדוויץ' בר טורטייה,מקסיקו 70 - טורטיה ומקסיקני בשדרות,no,"ככר הנשיא 7, שדרות, Israel",,no,dist=463m name=0.22 no-match
1454,verified,0.88,1.000,211,ארומה,Aroma Espresso Bar ארומה אספרסו בר,yes,"ככר פז 3, קריית גת, Israel","שדרות לכיש קניון לב העיר, Kiryat Gat, 8201816, Israel",yes,dist=211m name=1.00 near+name
1455,flagged,0.4,0.667,1742,מסעדת ספרא,safra,no,"יוסף הבורסקאי 18, באר שבע, Israel",,no,dist=1742m name=0.67 business=CLOSED_PERMANENTLY (non-operational)
1456,no_match,0.2,0.500,1311,שיפודי אילת,שיפודי איצ'י - Shipudey Itchi,no,"קאמפן 8, אילת, Israel",,no,dist=1311m name=0.50 no-match
1458,verified,0.88,1.000,202,בית הסנדוויץ הטוניסאי,בית הסנדוויץ הטוניסאי,yes,"הזית 56, קריית גת, Israel","Ha-Zayit St 56, Kiryat Gat, Israel",yes,dist=202m name=1.00 near+name
1459,flagged,0.7,1.000,456,מטעמי רוימי,מטעמי רוימי,no,"ירוחם, Israel",,no,dist=456m name=1.00 needs-review
1460,flagged,0.6,0.200,49,גותה,שדרות,no,"הדגל 4, שדרות, Israel",,no,dist=49m name=0.20 proximity-name-mismatch
1461,flagged,0.4,1.000,82,תבשילי העמק,תבשילי העמק,no,"הפועלים 16, באר שבע, Israel",,no,dist=82m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1462,verified,0.88,1.000,208,המקום של ניב,המקום של ניב,yes,"ההסתדרות 40, קניון לב אשקלון, Israel","Ha-Histadrut St 40, Ashkelon, Israel",yes,dist=208m name=1.00 near+name
1463,verified,0.95,1.000,14,השיפוד והמנגל,השיפוד והמנגל אשדוד,yes,"חטיבת כרמלי 20, אשדוד, Israel","Hativat Carmeli St 3, Ashdod, Israel",yes,dist=14m name=1.00 close-proximity
1464,no_match,0.2,0.000,1657,גוונים בקפה,Shades Cafe,no,"נוה שלום 32, אשקלון, Israel",,no,dist=1657m name=0.00 no-match
1465,flagged,0.7,0.111,219,מקדונלד'ס,גבטו- קרית גת,no,"ככר פז 3, קריית גת, Israel",,no,dist=219m name=0.11 needs-review
1466,verified,0.95,1.000,28,Bar Bakery,בייקרי בר- Bakery Bar,yes,"אייר 6, אשקלון, Israel","Iyar St 6, Ashkelon, Israel",yes,dist=28m name=1.00 close-proximity
1467,flagged,0.7,1.000,344,המטבח המרוקאי אשדוד,המטבח,no,"הראשונים 3, אשדוד, Israel",,no,dist=344m name=1.00 needs-review
1468,flagged,0.6,0.000,53,קפה קפה,Cafe Greg,no,"דרך מנחם בגין, שדרות, Israel",,no,dist=53m name=0.00 proximity-name-mismatch
1469,no_match,0.2,1.000,3627,קייטרינג שף,הסכין והקרש-שף פרטי-עדי אליהו-קייטרינג- באר שבע,no,"באר שבע, Israel",,no,dist=3627m name=1.00 no-match
1470,no_match,0.2,0.700,3649,שניצל פלייס,Schnitzel Place,no,"אשדוד, Israel",,no,dist=3649m name=0.70 no-match
1471,verified,0.95,1.000,62,"מאפיית איכות חורי בע""מ","מאפיית איכות חורי בע""מ",yes,"הרצל 33, שדרות, Israel","מול בנק הפועלים, הרצל 33, שדרות, Israel",yes,dist=62m name=1.00 close-proximity
1472,no_match,0.2,0.647,2580,אולמי פרדייז,אולם בוטיק פרדייז,no,"שלזינגר 1, נמל אשדוד, Israel",,no,dist=2580m name=0.65 no-match
1473,no_match,0.2,1.000,2577,קיארה,קיארה לאונג׳ בר Kiara Lounge Bar,no,"קטינקא ברוך 2, באר שבע, Israel",,no,dist=2577m name=1.00 no-match
1474,flagged,0.4,1.000,704,מיטל,מיטל מטבח בריא,no,"ככר הנשיא 10, שדרות, Israel",,no,dist=704m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1475,no_match,0.2,0.500,696,פלאפל צנעני,פלאפל כרמי סטאר סנטר אשדוד,no,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel",,no,dist=696m name=0.50 no-match
1476,no_match,0.2,0.600,2768,שניצל סאן,השניצל של נדב,no,"רחבעם זאבי 4, אשקלון, Israel",,no,dist=2768m name=0.60 no-match
1477,verified,0.88,0.692,159,קריולו בוטיק,קריולו - מטבח איטלקי 🍝,no,"קק""ל 26, באר שבע, Israel","Kakal St 75, Be'er Sheva, Israel",yes,dist=159m name=0.69 near+name
1479,no_match,0.2,0.294,1234,הבורקס הטורקי האורגינל,Turkish Original Burekas,no,"הפועלים 5, דימונה, Israel",,no,dist=1234m name=0.29 no-match
1480,verified,0.95,0.800,52,רולדין,Roladin,no,"מח""ל 1, אשקלון, Israel","המח""ל 1, Ashkelon, Israel",yes,dist=52m name=0.80 close-proximity
1481,no_match,0.2,0.000,401,טוריקס,Yosef Samelo St 78,no,"יוסף סמלו 78, נתיבות, Israel",,no,dist=401m name=0.00 no-match
1482,flagged,0.4,1.000,803,צ'יף בורגר,צ'יף בורגר אילת - כשר למהדרין,no,"שד' יעלים 14, אילת, Israel",,no,dist=803m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
1483,no_match,0.2,0.333,1124,מפגש השייח',בית הסביח,no,"שד' התמרים 133, אילת, Israel",,no,dist=1124m name=0.33 no-match
1485,flagged,0.4,0.182,1003,פינת הלב הרחב,Halev Ha'rahav Cornet,no,"המלך שאול 109, באר שבע, Israel",,no,dist=1003m name=0.18 business=CLOSED_PERMANENTLY (non-operational)
1486,flagged,0.7,1.000,871,אופוריה מסעדה חלבית,פיצה אופוריה,no,"שד' ירושלים 430, נתיבות, Israel",,no,dist=871m name=1.00 needs-review
1487,verified,0.88,0.600,197,שיפודים גריל ישראלי,שיפוד הזהב,no,"ככר צפניה 4, אשקלון, Israel","Sderot David Ben Gurion 25, Ashkelon, Israel",yes,dist=197m name=0.60 near+name
1488,no_match,0.2,0.333,990,Cofizz,Coffee Coffee,no,"נתיבות, Israel",,no,dist=990m name=0.33 no-match
1489,flagged,0.4,0.636,147,חזן מרכז השווארמה,Hazan shawarma Center,no,"הרצל 20, שדרות, Israel",,no,dist=147m name=0.64 business=CLOSED_PERMANENTLY (non-operational)
1490,flagged,0.7,1.000,456,רוניתא,קייטרינג רוניתא | קייטרינג בשרי וחלבי,no,"מדרשת בן גוריון, Israel",,no,dist=456m name=1.00 needs-review
1491,flagged,0.7,0.667,839,ביגה,Biga,no,"שד' דוד טוביהו 125, באר שבע, Israel",,no,dist=839m name=0.67 needs-review
1492,no_match,0.2,1.000,2766,המאפה הצרפתי,המאפה הצרפתי,no,"שד' ירושלים 29, נתיבות, Israel",,no,dist=2766m name=1.00 no-match
1493,flagged,0.7,1.000,349,צ'נה אילת,ביאנקה (מסעדה כשרה באילת - לשעבר צ'נה אילת),no,"קאמן 17, אילת, Israel",,no,dist=349m name=1.00 needs-review
1494,verified,0.95,1.000,59,השיפודיה,השיפודיה,yes,"אוסלו 6, שדרות, Israel","Oslo St 6, Sderot, Israel",yes,dist=59m name=1.00 close-proximity
1495,verified,0.95,1.000,52,ארומה,Aroma Espresso Bar ארומה אספרסו בר,yes,"פרץ סנטר 1, פרץ סנטר דימונה, Israel","קניון פרץ סנטר, דימונה, Israel",yes,dist=52m name=1.00 close-proximity
