group,pool,id,old_name,old_address,new_google_name,new_google_address,new_place_id,reason
wrong_or_notfound,a-maybe,5118,קייטרינג טעמו כיטוב,"ירושלים, Israel",טעמו כי טוב,"Avnei ha-Khoshen St 47, Giv'at Ze'ev",ChIJC5gqmNXVAhURvfH5pCv0AMQ,"LLM דחה (0.95): Different addresses (Jerusalem vs Giv'at Ze'ev). Despite similar names (קייטרינג טעמו כיטוב vs טעמו כי טוב - both meaning 'Taste How Good'), these are in different cities. A is in Jerusalem with unspecified address; B is specifically in Giv'at Ze'ev. Not the same location."
wrong_or_notfound,a-maybe,7016,סוליקה בשוסטר,"אבא אחימאיר 19, תל אביב",סוליקה שוסטר | Sulica Shuster,"Aba Akhime'ir St 17, Tel Aviv-Yafo, Israel",ChIJlc57FghJHRURtgUcX5UNGEk,"LLM דחה (0.95): Different street numbers (19 vs 17) on same street. While names are identical/transliterated versions, the addresses indicate different locations on Aba Akhime'ir Street in Tel Aviv. Even allowing for address format variations, a 2-number difference suggests distinct establishments."
wrong_or_notfound,a-maybe,237,גולדות,"אלנבי 78, תל אביב, Israel",Golda,"Rodenski St 5, Tel Aviv-Yafo, Israel",ChIJ3RpesENJHRURWOq67qG2Tuc,LLM דחה (0.95): Different addresses (Allenby 78 vs Rodenski St 5). 'גולדות' (Goldot) and 'Golda' are similar names but at distinct Tel Aviv locations - not the same branch.
wrong_or_notfound,a-maybe,484,קאסה דל-פפה,"אבן עזרא 23, אשדוד, Israel",Casa Del Papa Ashdod,"HaKlita St 3, Ashdod, Israel",ChIJ4_JMjfiiAhUR-auOtECa-VM,"LLM דחה (0.95): Different street addresses (אבן עזרא 23 vs HaKlita St 3) in same city. Same Hebrew/English name pair suggests potential same establishment, but addresses don't match. Physical locations are distinct."
sure_right,a-maybe,1385,סאן סושי ונודלס,"שד' מנחם בגין, אשדוד, Israel",סאן סושי ונודלס,"Menachem Begin Blvd 2, Ashdod, Israel",ChIJh9Xmo_iiAhURboZ23QaY2es,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,a-maybe,1637,הפרנה של אמא,"יקינטון 3, אשדוד, Israel",בפרנה,"Sderot Herzl 52, Ramla, 7240620, Israel",ChIJZY2tO4HLAhURgy1Yl6Z5txE,LLM דחה (0.98): Different cities (Ashdod vs Ramla) and different addresses. 'הפרנה של אמא' (Mama's Parnas) and 'בפרנה' (At Parnas) are different establishments despite similar names referencing the same Yiddish word (parnas/parnatsa = livelihood/provisions). No evidence these are branches of the same restaurant.
wrong_or_notfound,a-maybe,1875,הלליס שווארמה,"הגבורה 15, אשקלון, Israel",שווארמה ראש העיר,"Herzl St 31, Ashkelon, Israel",ChIJD2tr63GcAhURnBypGAaaYHo,LLM דחה (0.99): שתי עסקים שונים לחלוטין: שמות ייחודיים שונים (הלליס שווארמה vs שווארמה ראש העיר) וכתובות בשכונות שונות באשקלון (הגבורה 15 vs הרצל 31). אין סימנים לשם אותו מקום.
wrong_or_notfound,a-maybe,3397,קייטרינג השושנים,"ראשון לציון, Israel",קייטרינג מאמא,"Shalom Ash St 9, Rishon LeZion, 7560702, Israel",ChIJUZyLKHO0AhURGxSHxA60a68,"LLM דחה (0.95): שני עסקים שונים לחלוטין - 'קייטרינג השושנים' ו'קייטרינג מאמא' הם שמות שונים בעלי זהויות ייחודיות. אף על פי ששניהם בראשון לציון, הם לא תרגום או שינוי שם של אותו מקום. השמות הם ייחודיים וספציפיים לעסקים שונים."
sure_right,a-maybe,3725,פוקי סטיישן,"תובל 16, מתחם הבורסה, רמת גן, Israel",פוקי סטיישן,"Tuval St 16, Ramat Gan, Israel",ChIJv1tZ6OBLHRURVjmfboT9vP4,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,a-maybe,4532,וניליה,"איינשטיין 40, רמת אביב, תל אביב, Israel",וניליה,"Bialik St 76, Ramat Gan, Israel",ChIJVXsnmYlLHRUR5b5YgKxHce8,"LLM דחה (0.99): Same chain name (וניליה = Vanilia), but different locations: Ramat Aviv, Tel Aviv vs. Ramat Gan. Different cities = different branches."
sure_right,a-maybe,5370,"""מגדנית דובשנית""","אגריפס 66, מחנה יהודה, ירושלים, Israel",מגדנית דובשנית,"Agripas St 66, Jerusalem, Israel",ChIJawkSHlLXAhURaNgGKzbo8iQ,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,a-maybe,5411,פיצה פלוס + יבנה,"האלון 1, יבנה, Israel",לחם פלוס,"Ha-Alon St 1, Yavne, 8154346, Israel",ChIJfS_dtp67AhURLVaoYZeyhGc,"LLM דחה (0.95): שם עסק שונה לחלוטין - 'פיצה פלוס' לעומת 'לחם פלוס'. למרות שהכתובת זהה (האלון 1, יבנה), שמות עסקים ייחודיים שונים מצביעים על עסקים שונים או שינוי עסקי משמעותי. לא יכול להיות שני עסקים שונים בדיוק באותה כתובת."
wrong_or_notfound,a-maybe,5508,בורגר פוינט,"ז'בוטינסקי 41, קריית מלאכי, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,a-maybe,5835,שווארמה החסידה,"המייסדים 26, פרדס חנה-כרכור, Israel",שאולי אקספרס שווארמה,"HaNassi Weizmann Blvd 204, Or Akiva, Israel",ChIJKe820FAMHRURbM3KJpsmEu4,"LLM דחה (0.99): שתי שווארמות בעיר שונה לגמרי - פרדס חנה-כרכור vs אור עקיבא. שמות שונים, כתובות שונות. לא אותו מיקום."
wrong_or_notfound,a-maybe,6000,לה רוף,"התדהר 15, אזור תעשייה רעננה, Israel",LA ROOF TOP (לה רוף טופ),"Weizmann St 207, Kefar Sava, 4439257, Israel",ChIJKYgFB085HRUREAZWhiqhSys,LLM דחה (0.95): Different locations: Raanana industrial zone vs Kefar Sava (separate cities). Different addresses (Hatahdar St vs Weizmann St). Names similar but B explicitly adds 'TOP' suffix. Separate establishments.
wrong_or_notfound,a-maybe,6125,נומילי nomili,"התדהר 15, אזור תעשייה רעננה, Israel",Nomili patisserie caffe,"Ha-Yotsrim St 6, Kefar Sava, 4442702, Israel",ChIJz2XgQX05HRURKTukypISolw,"LLM דחה (0.95): Different cities (Ra'anana vs Kefar Sava), different street addresses, different neighborhoods. Despite identical Hebrew name 'נומילי', these are separate locations."
sure_right,a-maybe,6803,Jem's מודיעין,"שדרות המלאכות, מודיעין",Jem's Beer Factory,"ישפרו סנטר, HaHarat 1, Modi'in Makabim-Re'ut, Israel",ChIJ2XBEA6bOAhUR3f0rxt8pxWA,"LLM אישר (0.95): Same restaurant chain 'Jem's' in Modi'in. A uses Hebrew name variant 'מודיעין' (Modi'in), B specifies 'Jem's Beer Factory' at Yisifro Center. Different street names but same city. B's address is more complete/precise (shopping center + street). Likely A's address is incomplete or using older/alternate street name for same location."
wrong_or_notfound,a-maybe,2730,שנייצל,"דרך ארץ 41, חריש, Israel",שנייצל,"Erets Rd 38, Harish, Israel",ChIJXalZhWUFHRURMhIQ1LJsLQM,"LLM דחה (0.95): שנייצל (Schnitzel) is a unique restaurant name, but addresses differ: דרך ארץ 41 vs Erets Rd 38. Even accounting for translation (דרך ארץ = Erets Rd), the street numbers are different (41 vs 38). Different addresses = different locations."
wrong_or_notfound,a-maybe,2213,הפלאפל של אהרון,"רסקו 76, קריית שמונה, Israel",Falafel and Shawarma Aaron,"David Selinger St 11, Qiryat Shemona, Israel",ChIJ6VfnDFe9HhUR9k7emgX3P-A,"LLM דחה (0.95): Different addresses. A: Rasco St 76, Kiryat Shemona. B: David Selinger St 11, Kiryat Shemona. Both in same city but distinct streets/locations = different branches or different restaurants despite similar names referencing 'Aaron'"
wrong_or_notfound,a-maybe,2923,פיצה אקסטרה,"אלחדיף 37, טבריה, Israel",Extra pizza,"Al Hadif St 5, Tiberias, Israel",ChIJnVEsZUU-HBUR-66J7RFRaZY,"LLM דחה (0.85): שם ייחודי אבל כתובות שונות בצורה משמעותית: אלחדיף 37 מול אלחדיף 5. אפילו במקרה של טעות בתרגום כתובת, ההפרש בין בית מספר 37 ל-5 באותו הרחוב רחוק מדי כדי להיות אותו המקום."
wrong_or_notfound,a-maybe,2943,ציקן גריל,"שד' ההסתדרות 55, קניון סינמול, חיפה, Israel",צ'יקן האוס,"Shabtai Levi St 9, Haifa, Israel",ChIJBSkMV7O7HRUR_5EYPPq0HmA,"LLM דחה (0.95): שתי מסעדות שונות בחיפה: ציקן גריל בקניון סינמול בשד' ההסתדרות 55, לעומת צ'יקן האוס ברח' שבתאי לוי 9. כתובות שונות לחלוטין, שמות עברים שונים (אם כי שניהם עסקים עוף), וללא ראיה להיותם אותו מקום"
wrong_or_notfound,a-maybe,3996,ריבר נודלס בר,"לב העיר 2, קניון מודיעין, Israel",ריבר,"David Saharov St 26, ראשל״צ, Israel",ChIJB1wxLHq1AhURyrehdFdsqXc,"LLM דחה (0.95): שתי ענפים שונות של אותה שרשרת. A בקניון מודיעין בלב העיר, B ברחוב דוד סהרוב בראשל״צ - מיקומים גיאוגרפיים שונים לחלוטין"
wrong_or_notfound,a-maybe,4312,רוני ודני,"שד' המלאכות 1, מודיעין והסביבה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,a-maybe,6231,בולנז'רי,"נתניה, Israel",Boulangerie96netanya,"HaOrzim St 1, Netanya, Israel",ChIJeWMJbFQVHRURCRb8j-dwPK4,LLM אישר (0.92): בולנז'רי (Boulangerie) is a French bakery name. 'Boulangerie96netanya' contains the same root word 'Boulangerie' + location identifier. Both located in Netanya. The '96' likely refers to a specific branch/store number. Hebrew transliteration matches English name root. Same establishment with different naming conventions in two languages.
wrong_or_notfound,a-maybe,2175,קפה גרג ראש פינה,"ראש פינה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,a-maybe,2541,שיפודM,"דרך הגליל, ראש פינה, Israel",שיפודי רחמים שמחה ובניו,"Derech HaGalil 515, Rosh Pina, Israel",ChIJsYhg-xsiHBUR_n6lotg8dyk,LLM דחה (0.85): שיפודM (Shipud M) ≠ שיפודי רחמים שמחה ובניו (Shipudei Rachamim Simcha V'Banav). Different business names indicate different establishments despite similar street addresses in same town. 'M' vs full family name suggests distinct owners/businesses.
wrong_or_notfound,a-maybe,4272,הג'חנון של רועי,"וולפסון 7, ראש העין, Israel",הג'חנון של שאגיס,"Gerty and Carl Cori St 17, Rosh Haayin, Israel",ChIJLXnuk6MxHRURQ1UBd6OfDTA,LLM דחה (0.95): שני שמות עסקים שונים לחלוטין (הג'חנון של רועי vs הג'חנון של שאגיס) וכתובות בשתי רחובות שונים (וולפסון vs Gerty and Carl Cori St). שמות ייחודיים בנויים על שמות אנשים שונים ודומה שמדובר בשני מקומות נפרדים.
wrong_or_notfound,a-maybe,6177,השניצליה,"משכית 27, הרצליה פיתוח, Israel",חלה׳ס הרצליה,"Ben Gurion Blvd 2, Herzliya, Israel",ChIJwZhc33hJHRURZrQSYy-_q6o,LLM דחה (0.95): שתי כתובות שונות לחלוטין בהרצליה - משכית 27 לעומת Ben Gurion 2. שמות שונים (השניצליה vs חלה׳ס). מקומות שונים.
sure_right,a-maybe,5886,פלאפל ברזילי,"פרדס חנה-כרכור, Israel",פלאפל שמשון,"Derech HaBanim 21, Pardes Hana-Karkur, Israel",ChIJAQAAAEMOHRURgtrZDBVZ1Y0,שם תואם + עיר + רחוב
wrong_or_notfound,a-maybe,2838,נפוליאון סושי בר,"שכ' קרית הטכניון, חיפה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
sure_right,a-maybe,581,טייק א ווק,"ירושלים, Israel",Take A Wok By Sheyan Restaurant,"Sarei Israel Blvd 15, Jerusalem, Israel",ChIJbS-Ib5zXAhUR4wTrQVWGfDg,"LLM אישר (0.92): טייק א ווק is Hebrew transliteration of 'Take A Wok'. Both are in Jerusalem. Address variation (generic vs. specific street) is common in database inconsistencies. 'By Sheyan' is likely owner/branding addition. Same restaurant, different address detail levels."
wrong_or_notfound,a-maybe,3118,ספורה בר תל אביב,"דרך מנחם בגין 132, תל אביב, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,a-maybe,4232,"הפיצה הירושלמית-בד""צ","רוטשילד 112, ראשון לציון, Israel",פיצה ירושלמית,"Ussishkin St 63, Ramat Hasharon, Israel",ChIJm1hdCDlIHRUR0BC8E4rzqBU,"LLM דחה (0.95): Different cities (Ramat Hasharon vs Rishon LeZion) and different street addresses. Despite similar names (both Jerusalem pizza variants), these are clearly two separate locations in different municipalities."
wrong_or_notfound,a-maybe,2362,כוסברה,"היוצרים 10, נהריה, Israel",,,,נבדקו 3 מועמדים — אין התאמה
wrong_or_notfound,a-maybe,3394,אשת חייל,"דרך המכבים 36, ראשון לציון, Israel",אשת חיל,"Hahistadrut St, Petah Tikva, Israel",ChIJUXIn1mA3HRURVzpBM-2vOa8,"LLM דחה (0.95): שני מקומות שונים: ראשון לציון vs פתח תקווה, רחובות שונים (דרך המכבים vs הHistadrut). למרות ש'אשת חייל' ו'אשת חיל' הן וריאציות של אותו שם (אשת חיל = wife of a soldier), אלו הן סניפים שונים בערים שונות, לא אותו מקום פיזי."
wrong_or_notfound,a-maybe,5561,פיצה שפע וברכה,"מנחם בגין 27, בני עי""ש, Israel",Shefa Bracha,"Herzl St 39, Gan Yavne, Israel",ChIJX5DeB928AhUR4Lm5rJ_lPPY,"LLM דחה (0.95): שם וברכה (Shefa Bracha) הוא שם ייחודי, אך הכתובות שונות לחלוטין: בני עי""ש vs גן יבנה, וגם הרחובות שונים (מנחם בגין vs הרצל). אפילו עם תרגום, אלו שתי ערים שונות לחלוטין."
wrong_or_notfound,a-maybe,2212,דודו אוטמזגין,"וודג'ווד 3, מרכז הכרמל, חיפה, Israel",Liat Outmezgine - Carmel Center branch,"וודג'ווד 3, חיפה, 3445302, Israel",ChIJEzf3A7i7HRURdn9lJMDMdcg,"LLM דחה (0.85): Different businesses at same address. 'דודו אוטמזגין' (Dodo Outmezgine) vs 'Liat Outmezgine' are distinct personal names/proprietors. Even though both are at Wedgwood 3 in Carmel Center, they appear to be separate establishments, possibly different time periods or different family members running different businesses at the same location."
sure_right,a-maybe,6797,חנות ובית קפה בית הכרם,"בית הכרם 19, ירושלים",Ofaimme farm cafe,"Beit HaKerem St 19, Jerusalem, Israel",ChIJtVSsALXXAhURoVzOZPMWRTU,"LLM אישר (0.95): Hebrew name 'בית הכרם' (Beit HaKerem) translates to 'House of Vineyard'. Address match: בית הכרם 19 = Beit HaKerem St 19, Jerusalem. Both describe a shop and cafe. The English name 'Ofaimme farm cafe' appears to be a business brand name for the same physical location. Marked as 'unique' name type supports single establishment."
sure_right,a-maybe,2907,אלוף הפיצה,"אלחדיף 9, טבריה, Israel",אלוף הפיצה והפלאפל,"Al Hadif St 9, Tiberias, Israel",ChIJsQPhqFo-HBURgsAGyQvbaaQ,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,a-maybe,3260,מירביס,"מודיעין והסביבה, Israel",Mir Yeshiva,Modi'in Ilit,ChIJ00jWwqjSAhURwrZDad5gY-8,LLM דחה (0.85): מירביס (Mirbis) ≠ Mir Yeshiva. Different establishments despite both in Modi'in area. 'Mirbis' appears to be a business/restaurant name unrelated to a yeshiva. No evidence these are the same physical location or transliterations of each other.
