triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
right,3,שם זהה/תעתיק (sim 0.50) + אותה עיר,3140,pending-triage-right,rule,לחם ארז ראש העין,"משה דיין 2, ראש העין, Israel",32.0928376,34.9661751,ChIJZRyUptgwHRURUUKI9qIXT7M,Lehem Erez,"4,, Moshe Dayan 2, Rosh Haayin, Israel",32.09306110000001,34.9662691,0.500,26,CLOSED_PERMANENTLY,food,cafe,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,03-632-4976,3.7,620,,yes,places/ChIJZRyUptgwHRURUUKI9qIXT7M/photos/AaVGc3kOWroR2AqLq8AT5zvPldgvMlN3Jbi3JUzEacZmEYU9XLaTCFbVHmSBMRIIB4CXNUpa9lBSHLTANXdoPyzbswTL0IMZkZodF68ScSyPlDxks-f6ruITXzBjRF11ltnjsiJH5mkzBkn9rodW_2sVT8atAiGhGOnhLA4wUF13M3DCmn84sx-R7LKUhecb6_Gynjr3QEDGq_2QukcerYY57aegIynC_ADqa6SJbuE2ApJrVD44g1J5hiukphK_00pj8WzB8fV_kElGmVicgtgPavBRGntddJ4BBtEqCSDOA5SZaq2JCyyLTgIMluoLm5koNyayg8oXVb9UunsWmQvL90cFV2QHC88up70hJmZBHlOL1gIesDNkmdM4AXhWQGr7Ay9_LJypeXeGOgy9UWz9y28BYykV0sSHE6bqVMhYfFPRCls,Tzadok Zehorai,,,,https://maps.google.com/?cid=12920571844637508177&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (8) — רחוב בתעתיק שונה,3156,pending-triage-right,rule,פרג'י,"פנחס בן יאיר 8, יפו, תל אביב, Israel",32.054441,34.756989,ChIJwbiAr75MHRUR3pGKyNGtEz4,פרג'י,"Pinkhas Ben Ya'ir St 8, Tel Aviv-Yafo, Israel",32.0544055,34.7569482,1.000,6,CLOSED_PERMANENTLY,food,gastropub,gastropub;bar;restaurant;point_of_interest;food;establishment,053-232-2929,4,130,,yes,places/ChIJwbiAr75MHRUR3pGKyNGtEz4/photos/AaVGc3kK980WdUJ1uDcNvQIE1iJMgUZe1SC5npb8FB9Glf4RUnlvltlLeYWaffSxh5kBgSls4SRM5wvsrtGGaMFRHcJXOV-5Oi6gz8bghCKv3CzVE2-H-Zasegbn-9GY4SsJaRiBphJgmMjsEkbfgqpr5K6hYtXIHkXMWQCCMDMdd9Bu4jDqkRi2dUvWLoC4R5EtVY_13PS2tm2z8IH1uEeuZ3MCmytWVbSYRt_BCzRSBVjSQNbYUzq8OwWfGpy8Ro1T99UgUDZc_Ykz4HKzNGcrer3-HemeE2nkptI4QzpI0pwGp9MrAMRUFH93egdCBofj51ejE-3pZEJxaraqQfrYu6Ai0Wj1TzWO8GsBiSUAc46nmq7JwWUy18Z17mMHJcHUVKqoSsPIeKpolk_a_OtAbcYimCubib3_yEFRvDkq7TAFig,Fgbggg מסעדה,,,,https://maps.google.com/?cid=4473109971433329118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.75) + רחוב+בית זהים,3158,pending-triage-right,rule,פונדק השובבים,"נחלת בנימין 68, תל אביב, Israel",32.061255,34.772392,ChIJa6WWoJ1MHRURnEKKywCeKVA,Pundak Hashovavim,"Nahalat Binyamin St 68, Tel Aviv-Yafo, Israel",32.0613171,34.7723979,0.750,7,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,077-212-5155,4.3,322,,yes,places/ChIJa6WWoJ1MHRURnEKKywCeKVA/photos/AaVGc3ktxoZAZOFsb88IwEpOKq0TQdH0lgY9zTtG1qnKW0Aso0B4L2OLK4rlut24y7PcTV78Xhpz4qFNtA74HaL_VroWwB5MMqgJNRnv9u-UIvqst353e9E7wQCEuwQKWkgszNm7JIlG-04ZrPa6CEYNSmmZW2D4i3uHJfla68rGTBqLgNGaHcDlzu9J6GG_94X-r57qEEahxsX5H7oPAgU2WOv3YDjtJPWaPetNbRiDKE-XhrZkbvk_BRLBEUp7SmRBYu72Hpz-031xn79CPDrEgf5CtUy1BTViUCrgdZZ0Pc0EfLPGGu7wba0vIy7YdLXC6ZltSd6e7aJlaWh2FsEFg9AJv5CV4m_m1EG7_CBJWbySSqvS6OgZCpQPYtu6QGVXk0UUZH3gBIo3guvMMsQom73H-51_oXIxyzAeFooNwqhoUw,Dotan Harpaz,,,,https://maps.google.com/?cid=5776321723331396252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,3163,pending-triage-right,rule,מיט אוכל ישראלי,"תפוצות ישראל 4, גבעתיים, Israel",32.0607462,34.8148946,ChIJv3baHbZLHRURmLd2a9flfPs,מיט אוכל ישראלי,"Tfutsot Yisra'el St 4, Giv'atayim, Israel",32.0598476,34.8156278,1.000,121,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,053-938-6259,2.6,7,,no,,,,,,https://maps.google.com/?cid=18121611714015704984&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3170,pending-triage-right,llm-uncertain,פיצה מישלנו,"החמישה 1, פתח תקווה, Israel",32.0721172,34.8940712,ChIJk38pxHo2HRURemHcAP3f9wU,פיצה משלנו,"Ein Ganim St 69, Petah Tikva, Israel",32.083823699999996,34.8972543,1.000,1336,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,1-700-709-770,4,48,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: Closed | Saturday: 6:30 – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,yes,places/ChIJk38pxHo2HRURemHcAP3f9wU/photos/AaVGc3mpsUGivGuHzjBfakmC0Jep7uxNtHi_oKlOt10V65AEz2yxVBh817EoBlOPpgaJUqj2di7L1nadvWTfgBsKHXT2gcGbFOJMNGiTAx7ICseEh-Y4LnQl9MJRacR6qWqrV3M8gvu54WWskhkMiHy44bc7vSXYsMkiPbMw4ErUXiWd2yINIL6GjHDd2obemocGfGXN-5Y8ctjhiZadFDRdCCW3sYJ2mFm6mbI17QKsMlTAoafWlilaV-DcXApHZf5blZQl7MroCjNEjKZLsSpZp1JsQLPl41UIZCMUrdfBV3hG_lppjoH5aFLUA_1O0hIczbSAfPqvhvbhRFgwod0KzWFe7uS4sSHKWRN1KrN_9IpeGWnY148hjpdTQqKg5cr5sX5WoALKAvjLTwMYRMbK_8v0DaytQK2pBm9NyW4QnPj3arI,פיצה משלנו,uncertain,0.45,"Names match closely (פיצה מישלנו vs פיצה משלנו - likely same business with spelling variation), both in Petah Tikva, but addresses differ significantly: 'החמישה 1' (The Fifth St 1) vs 'Ein Ganim St 69' - different streets, 1336m apart. Could be same business that moved, or different locations. Street names don't align clearly enough to confirm.",https://maps.google.com/?cid=430058567171334522&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — אותו סניף (רחוב+בית),3187,pending-triage-right,rule,מקדונלד'ס,"רוטשילד 19, ראשון לציון, Israel",31.964198,34.7962805,ChIJl3sggUe0AhURMS-CvFm_qsQ,McDonald's,"Rothschild St 19, Rishon LeZion, 7526605, Israel",31.964014,34.804798,0.750,804,CLOSED_PERMANENTLY,food,fast_food_restaurant,fast_food_restaurant;hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,052-944-0112,3.3,708,,yes,places/ChIJl3sggUe0AhURMS-CvFm_qsQ/photos/AaVGc3lSIkeotlYPVWSNi0AseR_jaH7s5LD7eJINsiZBICQl-jd0FaFs99SNjx0Z0ziyj_DAaSfZ7M12wP-Fr9S11FMdGYR4lsNpgfmqTjdnR9OFDDTGsaFSD1s_so5IqNWIENzm530wu8VPG4yxwUlCxz_7rDAZbu8rr9EtKSEJpFX3-p8aE1G5foimQ_HnkERHSG5QFNNKiep7lqYw9_fF6pzwqDKQpNY8k870W_I0wJQGINd6oF8WnAnQVffDt2LWNV6eNCHQIhXtzG53ww3WY9rZb06HC-u_IZQAMrKoUyUShM3wKWC7cSQSc7kewZof5Lq7_RjDyJ-NE1uTmzaqo-DA7zMUy8qjJAfHPB0I1DuAGGcqN6qaH_b5fORqR09YRnqClAXiG9VJLtczBIfqrGU3cmie_L3k6R78RNySCzV9fw,Yura Shogol,,,,https://maps.google.com/?cid=14171349569610329905&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3188,pending-triage-right,llm-uncertain,שומשום בר בריאות,"דרך אבא הלל סילבר 2, מתחם הבורסה, רמת גן, Israel",32.0686867,34.8246812,ChIJP6XgYsdLHRURYv2zY9zCEcE,בר שומשום,"Abba Hillel Silver Rd 6, Ramat Gan, Israel",32.0841835,34.803676599999996,1.000,2624,OPERATIONAL,food,bar,bar;point_of_interest;establishment,,3.2,20,,yes,places/ChIJP6XgYsdLHRURYv2zY9zCEcE/photos/AaVGc3nsWnxAOgTluVXqcUfRG2EG-5-kwj469bBgQdJ1tnOygoHCur3EORD9PxJAWVayNsJWdajEMNrWvtr5-AdRuVaRFtkHeQLmsukBZs2mU3NBTeYjTdJ-ltzxBRMyNgDB9ZYlTgS89wWtDaWxQzDHXOsTs4UcdnX-bNcBGVRsfraM4U8GviDlNYRexMXmi0_CpHsMU9A_MAoHzq5Burw4v7O49bxOGLKMQMl4kBEeBEAriNcOdrOTn9CDeiqJRkI-n7TJfz8Zas0vgxHyY-kWef9Uhsymyb7nOTmuudhif9fPEPxTKhSzCKFVixFba3ZPJWLq1ToVl2_J7nF3w0OxP_evN6ZKSiTpgpGMQybYOY54-7M3R8-UHWPstj8gaaV4aPVxGk7_dgIc5cPDMGtkD5aGjzl3JKJwJuL4mrs9NrSJbw,David,uncertain,0.45,"Names match (שומשום בר בריאות vs בר שומשום - both refer to 'Sesame Bar'), same street (Abba Hillel Silver Rd), same city (Ramat Gan). However, house numbers differ significantly (2 vs 6) and distance is 2.6km apart, suggesting different locations. The 'מתחם הבורסה' (stock exchange complex) context for A is not reflected in B's address. Could be same business relocated or different branches.",https://maps.google.com/?cid=13912114975745506658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3199,pending-triage-right,llm-uncertain,פיצה סטורי רמלה,"שד' הרצל 45, רמלה, Israel",31.9279988,34.8623473,ChIJPX1HudW1AhURht8WcjdTVhY,פיצה סטורי רמלה,"משה לוי 16, Ramla, Israel",31.930329299999997,34.849461999999995,1.000,1243,OPERATIONAL,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,08-610-3010,3.3,13,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:30 PM | Friday: Closed | Saturday: 7:00 – 11:30 PM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJPX1HudW1AhURht8WcjdTVhY/photos/AaVGc3ne11WuYW0Gb2oGKCJYRHeC0m03CQcb5J6JkW66IleRVrkST08hV3q8aNhQU_9aTFbqF9-gyNX_OnBEkD7oVhPsaGonkvtEh5ZLaZt4_rR_axIqZju5-cNsfvXpnYmQxLPFnaiyn1XVdx95kye8Al5RWYQhQu2Tkei8CUjAFPkO7W5LVf-EaHhs_bMj_onri046Bikjl-SgxSA6uyf4Z7ntD6uKU9dk3C_lVOZgrQZdRTlmWYPDGZ2bSp6ojEDWH61kwVNDLTGXJyvYv7UD2U7z0TdRhmU45cIUkaaMg4ZKVxQ5AQHTPIM8Ip-NxkJJB_y5daZJljjNWeqEH3fUBgP8-FvMv-Fj5D8KdNTXFjhOfMzX4k5vozYHFC1IJjihhDl-MYGiexDcBGxjdpWbGEDqGxtuYsmbG4TOFa2AnfjUqA,פיצה סטורי רמלה,uncertain,0.45,"Names match exactly (unique name 'Pizza Story Ramla'), both in Ramla. However, addresses differ significantly: Herzl St. 45 vs. Moshe Levi St. 16, with 1243m distance. This could indicate: (1) business relocation, (2) wrong coordinates in one database, or (3) two different locations of the same brand. Without confirmation of whether this is a single-location restaurant or chain, cannot definitively confirm same place.",https://maps.google.com/?cid=1609565414433939334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3212,pending-triage-right,rule,בוריטו,"חיים עוזר 7, פתח תקווה, Israel",32.0873656,34.88705,ChIJS-qzE202HRURD5wgnfq8sNc,בוריטו,"Khayim Ozer St 7, Petah Tikva, Israel",32.0894842,34.886623799999995,1.000,239,CLOSED_PERMANENTLY,food,sandwich_shop,sandwich_shop;restaurant;food;point_of_interest;establishment,053-809-3010,3.3,47,,yes,places/ChIJS-qzE202HRURD5wgnfq8sNc/photos/AaVGc3lQ6FmwnbPx_snUc-JZTtFFq0o_idOA7apcym_kDIXN4m2SS4L2CoaBIJC8g090bEJBWb58yy63NerKn5_R-tSBvndG0rVzQpZOgjMa4gqfkaT0BqvgVrxxVifaMwwoItmSfxDlYbQQN_mf7lHbcIVhnR2yUhwnBVdp6gwcv_wb-j0CwK4zePe3X80ACia8Bk4nzXPewWjWCCI77hb6d6a7oukpbs9wZZVu13LQeLvwg_ltNuYyDFtOLN9WGVLgY6gTIfOUCYRW_1O0vC09XAhAQPwybrK2tOzhJFDfC6r1FkEYz13trkr1DKRg0EjEub_VNpOdsJazEZvc-N-dUACPRALzOLh9XOWtcEZezHZmvA0M54CAb1eSKcoGw-xTEydVxSh04kJCf2eMgd57NiQCwivaJnQWW2PXgvZCKIXDEg,יצחק אלטבב,,,,https://maps.google.com/?cid=15542130098619587599&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (5) — רחוב בתעתיק שונה,3221,pending-triage-right,rule,לה פיצליה,"הרב חיים דוד הלוי 5, ראשון לציון, Israel",31.9460122,34.8171011,ChIJXd2J_ta1AhURA6JZATH3FYs,לה פיצליה,"Ha-Rav Khayim David ha-Levi St 5, Rishon LeZion, Israel",31.9462336,34.8173947,1.000,37,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,053-938-1804,3.6,11,,yes,places/ChIJXd2J_ta1AhURA6JZATH3FYs/photos/AaVGc3lJa29rT-KArO-zCAWid9w16SsrTkucfYedvKFLS7xKf93iV70yFb5ml70AzHj6xLL5sUJwxxh-u_GSjecYyonuLao9xvSSOMpmjwJdOkMdiEztzA08mQhdEbBQ3COI5AOflhvWYWY-oBMxSLfhT1wF3L0H_csNuA51zvS08bz7mLKoZ_HfRrrVdDch6dgql7cbWlI9dnDb9pM3XzVYXGGcmUXkkd66JbPAg2DaCjt_FXIRI2mh3666uQm1K7yTv8a3VcoPdUCat9lLXcTV_95uJmBfSOWNCTsrKF2jSqWV8-zB99UUU5yNWsyY2PGAgQ6mE1OGiC446lYQ5d0cNtlv1zkHI6li6wc6b139pcoyLhnP-uvqG8CCuQKpE8ZmFlgNmvU88bflk2KNnKyu8Gz1tD7vx0wkqAA2HIg-rf-SRw,לה פיצליה,,,,https://maps.google.com/?cid=10022188335631016451&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3226,pending-triage-right,llm-uncertain,"מאפיית שיבולת השרון בע""מ","העמל 3, בת ים, Israel",32.0056968,34.7477401,ChIJs7mOEfWzAhURWdE5x-v6jxM,מאפיית שיבולת השרון,"נעמי שמר 9, Bat Yam, Israel",32.0068215,34.7405052,1.000,694,OPERATIONAL,food,bakery,bakery;food_store;store;food;point_of_interest;establishment,03-575-7171,3.9,329,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Closed | Saturday: Closed | Sunday: Open 24 hours,yes,places/ChIJs7mOEfWzAhURWdE5x-v6jxM/photos/AaVGc3l2s-4SYR59sb7EpV6jUZyMlCxMgSDcoLividlEyawPJQrk4HXucIgeQ0LoxvOH1m4kzgc1Ofq1xBEwRvpli6h9nhggWEaKjdRil1n9Qq62mmzNejv3bQ-rfW5i_ot8TOywrO6bEqmIsm9HcJIxOOZjJDM7bzlPqokFhRWO5iu5z7zJBMgG6k6Zus9BtyPI44c4xOd52d31h3JhFoLlAbW9d7G3J5iko0XkRwjCntB0BMO1cpRE9Mctnrxeeo7fgjG1MX-k9PdzDsknbNjCForIgFRGHkW6v64NexBL6gquEf99V-vjeS9lpmHf-_GsygZFg7LMWKP73Z6mq-uaXpElRdmeWfllBN6LTvd9tvupWfV4yfd2fQCl1tL0j6F8mGScKB2IrMwHiUk3nMskuA93vWjB9xmQkKdCNmHfkzJyqPI,מאפיית שיבולת השרון,uncertain,0.45,"Name matches exactly (unique bakery name 'Shivbolet HaSharon'), same city (Bat Yam), but addresses are ~700m apart on different streets (Ha'Amal 3 vs. Na'ami Shamar 9). Could be same business relocated, or two locations of same chain. Insufficient data to confirm.",https://maps.google.com/?cid=1409621098956968281&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,3228,pending-triage-right,rule,אכלולה,"עוזיאל 55, רמת גן, Israel",32.0742791,34.8232892,ChIJgawz3UtKHRUR7-PEEaCcnc0,אכלולה,"Uzi'el St 55, Ramat Gan, Israel",32.0741813,34.823182599999996,1.000,15,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,03-674-2586,4.2,38,,yes,places/ChIJgawz3UtKHRUR7-PEEaCcnc0/photos/AaVGc3nTl8izqT22KstfTeaEgIiIhLwvaIoUFw3X6GFTZtm1gswnpM5J0YCJ75pW8t_kSp8IPMj5ORdn4UXhBY1XyrUT2dWypxXtVlPlw3CEdhkNmo22HSOicI8U7RvQKDIOnlbYCs8U8BFYXHVbow59r8ZJfUeOzB8qoly0BIP7AdmOCSNWmlF-BZcM-NK_a6mrvCKLGJicCeoCIwRzraOgMEl9OGU-6XXhC7_q4lS40D2kipPCei-9wX59T4-W28j4-AEr1gvVOuRhcFVDHJ4i7_DC3gP3XClKfyqfiSGz6tN3OUQdO7szHyZlSGsE9YJ8Mu6SBG0KHrCFbG0DPOSl0U9XeMjI1uyM_05Wz9gsC5QSd6lFTx5Zf0NTDM-eD_HvaBR2upMbvBn8xmERfVkU2QHHRZNiB6k2VuA1AGyHO4HWmiWQ,doron fokshner,,,,https://maps.google.com/?cid=14816170560425616367&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,3230,pending-triage-right,rule,פיצה עגבניה,"דוד רזיאל 1, קניון רמלה, Israel",31.9217839,34.8613349,ChIJHdtLe_DLAhURoApXk2OR_Vg,עגבנייה,"Sderot David Razi'el 1, Ramla, Israel",31.925736699999998,34.863884399999996,1.000,501,CLOSED_PERMANENTLY,food,pizza_delivery,pizza_delivery;meal_delivery;food_delivery;point_of_interest;food;establishment,08-653-2312,3.4,53,,yes,places/ChIJHdtLe_DLAhURoApXk2OR_Vg/photos/AaVGc3ltdZZ5C0iZuUVy0Eji6IERmzxDl9BGh0qqh84CV-byINdoLJminfD8DLpmR3R-QYZ58dW2fgdcB93B_7U8G73bZ1v024-6w-FX5uwcvYlk7A-xVvq_g8rjxXsW6dfj5mSgcudm94Cl7Q97wXawr01LGnYXllIbjdC2q2ILwc9TB2_8emq5Lp6TW1JHzOfJHfLnPBm6TmdWu_eFKw2uMmGnFk6KMfzAIODtkncLv4qs8XyUZsVZx-XnFAE_QlCYn4gf4qrm22d6gVmVkQYfntqhM91pWa0IBzkUT9gnDzfkilN4FFWCnI4P4NIirtCZM4lMRedpPHPaJhra8UnvwuIPvho5ZwRMVQR1FCFReFIQEz7oM-dtyzzQfUaeP_Dx7Xl23Vum_cYt18lYJa4HSfZU-_81pC_Ws-alXmPXIwo,עגבנייה,,,,https://maps.google.com/?cid=6412441301305199264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.88) + רחוב+בית זהים,3234,pending-triage-right,rule,לבל אפ גיימינג בר,"יד חרוצים 14, תל אביב, Israel",32.0617073,34.7831325,ChIJ3UKLMPZLHRURGKbhiAIUdLA,Level Up Gaming Bar,"Yad Harutsim St 14, Tel Aviv-Yafo, 6770007, Israel",32.0616906,34.7834022,0.875,25,CLOSED_PERMANENTLY,food,bar,bar;internet_cafe;video_arcade;service;restaurant;food;point_of_interest;establishment,03-949-8560,4.5,1274,,yes,places/ChIJ3UKLMPZLHRURGKbhiAIUdLA/photos/AaVGc3nl6hpBBx-6cD95nYalLeDwBTxRC9rlK19wcmq8K0zh7DRuDIj6kugCJcl4hsl4fl-aJfkRA_7zTY40CylJalJwRzeD31SVBYsUwGvXwdCEDFwNgbOcyTTyitWOg_uOKz46IOCrucTwzE1oG-N4_8SHhxVUTLzUMnsdIyhRzoCmOK9h69mY1oR7tzTCbtXUDdusflOxIiYMbxQsBGFmLhfAa_zpmnQ3yRZVyIBB8DWkCEl5AbMPv-CqIxOGaupXhyIW-_Dz7MSBwT7QJi8tNgnQNNCesEE2yu9O2NsCxS8UDuDtyOPc3s6_-VEYWvOS_YXYLiS4NISoF1po0JRlCAEJn6kWqWGGbhGlNwePR1g5GBX8Xl029xQmeFqONQmosMn2IjQhZXyruy8ZUG2JYR5sdeVSBD2IIACfcEOry5KEkA,Level Up Gaming Bar,,,,https://maps.google.com/?cid=12714809649092732440&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.46) + רחוב+בית זהים,3239,pending-triage-right,rule,בהדונס חומוס,"הרוקמים 26, חולון, Israel",32.0076128,34.7991168,ChIJxfUCpsG0AhURDTz2_LIM1Vo,Bahadunas,"Harokmim St 26, Holon, Israel",32.007757,34.800639,0.455,144,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,077-414-2443,4.5,26,,yes,places/ChIJxfUCpsG0AhURDTz2_LIM1Vo/photos/AaVGc3l1_5QFqFvuijsnpnhkLlAbJmST9G6FytxqXTHwfNNCVlckzvOJjFUxn7LjCjF87-rWtPK0LHuxNb_Yya1w7EdoWiufMbZufY3g3FdWtE7ULTTZoFV0usS5VqI-4uE-j_7jnFOpqifGlg314p69icgH0yyv-8yEmlpL-e1e0lbmR7cWeoQvzNHERbjBMmKPrwCwpPdIfFCoxkpklqOst_4Okx9PyyrAIKMo6Y8qFSTmaVG7P2_XMMXrznUGpn3KyrIKgZLkZzoHEJYq1VOi8uzHt7Jm_0Dbu-8SfvZVlQWlkSoOkvBtAxL0X1RWNsh2fNzg1bch0rlLG2AsK8vHpYRBibtsiwM_6Ijx8o3g-sgkDPn7BD8dW_rG_7Q5h5EzU4xTcKB1p3ZsVvd5qjYFFeMncWuLPcHqU8wYs06QxeVtrw,Badaboom,,,,https://maps.google.com/?cid=6545151596340591629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.75) + רחוב+בית זהים,3246,pending-triage-right,rule,סאנדי בראנץ',"אלנבי 117, תל אביב, Israel",32.06221,34.773543,ChIJwwEyZp1MHRUR2YeJ8H6FeUo,Sunday Brunch,"Allenby St 117, Tel Aviv-Yafo, Israel",32.062255,34.773514899999995,0.750,6,CLOSED_PERMANENTLY,food,salad_shop,salad_shop;restaurant;food;point_of_interest;establishment,03-613-7000,4,86,,yes,places/ChIJwwEyZp1MHRUR2YeJ8H6FeUo/photos/AaVGc3m1tbkP0Wy-rEn2Y98_aWY_D5VRgQdlKpibvC2ejkLXOeXNBG6NdAQMYxZmATZdOUaIs7S_oMYfrPybKbgCx4L6yNLVjiAVVhsqEIla_Xdk41tl0aDZCon-aGgmCEgTwnncWK68KGtbnGnZm8PqsVOh_C-zyKLvjIKHyq1NQd6-GSnRY_q2Z91iJ5h6JfHmcCdezKncBBRV_AHz_eMa6Da1r4_m_nrSmCAkABC-gZr7Sp_Ugz3OqU1v8JBLBXTVPMk31N4cdeejTxFbaOveprvSbPSC8HA-2robxV1kcqkUC5mO8-KsrjfImRHVYAcAJ7cwd4EXM1MrMy-IqoPA0-_mbWvUMk-rnZpU6kzshrARrMoS9AVTQ4T7F1I0fzuHCvSh2rbOZ7XYUBVENdFVcyox7Wle_6Ufo3chEHiwgfESmyCI,סאנדיי בראנץ' סלטים,,,,https://maps.google.com/?cid=5366467211236575193&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (2) — רחוב בתעתיק שונה,3279,pending-triage-right,rule,פורטו מיט,"שד' נים 2, קניון עזריאלי ראשונים, ראשון לציון, Israel",31.9635712,34.8101149,ChIJb6zDI7m1AhURxjOgfWt6SuY,Porto Meat,"Sderot Nim 2, Rishon LeZion, Israel",31.949595400000003,34.8039974,0.714,1658,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,03-713-0880,2.4,102,,yes,places/ChIJb6zDI7m1AhURxjOgfWt6SuY/photos/AaVGc3nbkXaoyTcdL1CdTFqT8gC4N6aLzpddAWaydNzRu3RW-dZfpv34_m_GAWBucY5ySfyXJxVMAe6LcBGvZBJxupeOvNgnRRxPHoPNRN14Ha47zyWe0rqSyylwIUToEkV-MqneoJ819thMEVWzwTkitHcoS80JblWf5bhv1cYjvFWFBlimWUMIkzj_2U2K9vLsOr4B2BSIdj9P1LVSnKiUqOAaKI-d5Ofw9RtloL-UCJ9tf-gTXCSoZPpQARSa2b8I8afy-2KppF3MRJfpM8AJywZjzsstBy1D0VcFhmLsH79HcwaHNSDJIXBEIaQgxUkiKdLSYtkeISxdg3CPCS56iloxEOhPYk6jHzSnR2ij3eCTt3_r1HZ1xvh3-M94Oa40tn8Hy3tXFZBEj6dL5OtKsJaHO9D_7TXyX8_wA1LHBXhwuyo,Orel Shema,,,,https://maps.google.com/?cid=16594210379087754182&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
